#Read position (bp)	Clipping profile
84.0	0.0034056449925483987
85.0	0.0055983682387254225
86.0	0.00384584943971412
87.0	0.0029467922274597183
88.0	0.004607013243522478
89.0	0.0029231319706883537
90.0	0.003539372633639923
91.0	0.004582767175716885
92.0	0.0036657450917461244
93.0	0.0029055901847189376
94.0	0.0032080964937833594
95.0	0.004750797307368268
96.0	0.004949680153489052
97.0	0.006794366555219068
98.0	0.004035652214804352
99.0	0.0038831786206174968
100.0	0.003363857138773389
101.0	0.002898072276446331
102.0	0.005523840057148496
103.0	0.0037611021100956415
104.0	0.006623439913453996
105.0	0.005090404981933867
106.0	0.004614986782599487
107.0	0.004296207944806478
108.0	0.003994547807235942
109.0	0.002847822707732456
110.0	0.003294568711447068
111.0	0.003366786193944534
112.0	0.0029388186883827112
113.0	0.0028349674100368724
114.0	0.0032297064119349225
115.0	0.003395523479679218
116.0	0.005746838790845045
117.0	0.0044819100426571066
118.0	0.0041734154430205644
119.0	0.0035954152225811742
120.0	0.0035574676855861104
121.0	0.003433731377133939
122.0	0.004391630053270909
123.0	0.004116526682585426
124.0	0.002836204122220245
125.0	0.0034826140534346133
126.0	0.0037975525744476752
127.0	0.0035162656428453292
128.0	0.0036344042014148674
129.0	0.005527550193698614
130.0	0.005129068510192989
131.0	0.002795457710283865
132.0	0.003702195556098158
133.0	0.003734903338842617
134.0	0.004523014450225515
135.0	0.0035299996570922567
136.0	0.00335106693119272
137.0	0.006435134211006794
138.0	0.004017817523317821
139.0	0.00488006627558816
140.0	0.004713956302326749
141.0	0.005499724169572731
142.0	0.0028712551491016204
143.0	0.0044027279178638044
144.0	0.004807848793090692
145.0	0.004887681819033138
146.0	0.0037572943383731515
147.0	0.004037214377562296
148.0	0.004718968241175153
149.0	0.006721237811112802
150.0	0.002800990370051584
151.0	0.0027940582728132064
152.0	0.005100786855262706
153.0	0.00289738883023973
154.0	0.0029703223040012544
155.0	0.003848778494885265
156.0	0.0032621538342197235
157.0	0.0053884200730692
158.0	0.0028471718065833126
159.0	0.0062089786067369
160.0	0.005424577631904119
161.0	0.005089298449980324
162.0	0.003723089482985663
163.0	0.005792043875653058
164.0	0.003780238603880459
165.0	0.004640079021898966
166.0	0.002810395891656707
167.0	0.004347629135588811
168.0	0.0034371811532243994
169.0	0.005869761472860786
170.0	0.004474880310246357
171.0	0.003851805185228782
172.0	0.005180684971320065
173.0	0.003634208931070124
174.0	0.0030282525062750223
175.0	0.003149222484843334
176.0	0.002709831664114043
177.0	0.005364434365723263
178.0	0.0033874197603723823
179.0	0.0032170138395266248
180.0	0.004885175849608936
181.0	0.003344753190046029
182.0	0.006166246946295631
183.0	0.0032278838887173206
184.0	0.0029399903104511695
185.0	0.004976334555546477
186.0	0.006164391878020573
187.0	0.0041214735313189164
188.0	0.004680792888777889
189.0	0.004937475756942612
190.0	0.003601826598900237
191.0	0.003760581389176327
192.0	0.002856089152326578
193.0	0.003256425904107261
194.0	0.003160515619780973
195.0	0.008072345871447333
196.0	0.0028456747339402825
197.0	0.0034204855387488698
198.0	0.008042404418586734
199.0	0.0027276989006580305
200.0	0.002720538988017453
201.0	0.003923957577611334
202.0	0.005384254305714682
203.0	0.0026811269234368164
204.0	0.0036830916073707976
205.0	0.0034500039058625257
206.0	0.0027005237776812916
207.0	0.004863696111687202
208.0	0.004160885595899553
209.0	0.004337800528236745
210.0	0.0030280897809877366
211.0	0.00358636769660808
212.0	0.005341164649641385
213.0	0.003972710073682179
214.0	0.004996577581284838
215.0	0.004688310797050496
216.0	0.002934197290223793
217.0	0.0027694216643181263
218.0	0.003762436457451385
219.0	0.0033804551180765473
220.0	0.004275021112401858
221.0	0.0038436038307495747
222.0	0.003930173683585655
223.0	0.0031325268703678044
224.0	0.005679014891104297
225.0	0.005208185544871376
226.0	0.0052148898267075534
227.0	0.002676407890105526
228.0	0.002763368283631092
229.0	0.00403174680790949
230.0	0.0036273744690041177
231.0	0.007156820860119603
232.0	0.003050415690403357
233.0	0.005119565353415495
234.0	0.004502315793682754
235.0	0.004662014390625101
236.0	0.004883450961563705
237.0	0.004212664782313915
238.0	0.0029315285955123045
239.0	0.005193995899820049
240.0	0.008069351726161272
241.0	0.005976248900860657
242.0	0.003394970213702446
243.0	0.003878687402688407
244.0	0.00455370443940763
245.0	0.003969195207476805
246.0	0.00305855195476765
247.0	0.005550787364723035
248.0	0.006179362604450872
249.0	0.00521723307084447
250.0	0.0027122074533084163
251.0	0.003251674325718514
252.0	0.004920552327064882
253.0	0.003823458440183584
254.0	0.0035657666752376897
255.0	0.004099310347190582
256.0	0.005018643130240801
257.0	0.00327543221766225
258.0	0.005233993775434914
259.0	0.0028005347392471834
260.0	0.004767850917475827
261.0	0.004721604390829185
262.0	0.002727178179738716
263.0	0.002623717442082363
264.0	0.00548569724980869
265.0	0.0038179908705307792
266.0	0.00466904412303585
267.0	0.003002541910883856
268.0	0.0037404685436677938
269.0	0.0033240870785607238
270.0	0.0035960986687877746
271.0	0.0035132064074443552
272.0	0.0038221240928278406
273.0	0.0035562309734027383
274.0	0.00282452044659312
275.0	0.0056872813356984185
276.0	0.0032532690335339157
277.0	0.002672600118383037
278.0	0.004237366480923909
279.0	0.003405026636456713
280.0	0.002691964427570055
281.0	0.004772993036554061
282.0	0.0060687419541539415
283.0	0.003507999198251208
284.0	0.0052783852338064985
285.0	0.0054236338252378604
286.0	0.003052726389482816
287.0	0.004680955614065176
288.0	0.003984589019654048
289.0	0.003147562686913018
290.0	0.0049681982911821835
291.0	0.005236337019571831
292.0	0.003589329296836683
293.0	0.003358942835097356
294.0	0.003820008664093124
295.0	0.0026877661151580795
296.0	0.004271506246196484
297.0	0.004829230895840055
298.0	0.004835577182044204
299.0	0.0026148977315114696
300.0	0.0029736418998618864
301.0	0.0034378971444884573
302.0	0.002599145923702198
303.0	0.003246239301123166
304.0	0.003392366609105873
305.0	0.0035077713828490075
306.0	0.0031553084105878254
307.0	0.003170246591960668
308.0	0.005366354524113237
309.0	0.003670952300939272
310.0	0.0038456867144268337
311.0	0.0037444064956201114
312.0	0.0035864653317804513
313.0	0.005727995202577342
314.0	0.0036259099414185456
315.0	0.004518490687238968
316.0	0.005450158047065457
317.0	0.003914714781293497
318.0	0.004799517258381657
319.0	0.0034890579748111336
320.0	0.0026082910848476636
321.0	0.005391739668929831
322.0	0.004850385183187218
323.0	0.003948919636680986
324.0	0.0043662449084543135
325.0	0.0032781334574311957
326.0	0.0033941891323234744
327.0	0.004254745541606039
328.0	0.00364657605290385
329.0	0.005565204825176563
330.0	0.007023451214660108
331.0	0.006932227418607652
332.0	0.003710657271037023
333.0	0.00545230602085763
334.0	0.005433527522704842
335.0	0.0048317368652642575
336.0	0.005437725835116817
337.0	0.004537529545851415
338.0	0.006371703894022764
339.0	0.004979068340372879
340.0	0.006933757036308139
341.0	0.00441831700038579
342.0	0.006822843480494094
343.0	0.004930608749819148
344.0	0.005366256888940864
345.0	0.006557243266586106
346.0	0.005571062935518853
347.0	0.0033902511803711563
348.0	0.004453302937152251
349.0	0.004511460954828219
350.0	0.0034285892580557063
351.0	0.0063468394701254845
352.0	0.005719924028327963
353.0	0.006064869092316538
354.0	0.002821689026594346
355.0	0.00366821851611287
356.0	0.0025773081901484347
357.0	0.004014335202169903
358.0	0.003369064347966537
359.0	0.002606956737491919
360.0	0.004153855863488804
361.0	0.005693367261442909
362.0	0.002649265312186244
363.0	0.0034141717976021784
364.0	0.006756516653396377
365.0	0.0031950459257430335
366.0	0.00486450973812363
367.0	0.0042843940889495235
368.0	0.002790315591205631
369.0	0.00336476840038219
370.0	0.005138897117545055
371.0	0.0057977718057655205
372.0	0.003689372803460032
373.0	0.005766463460491721
374.0	0.004138462051311561
375.0	0.003504354151816004
376.0	0.006464554942948078
377.0	0.0034101362104774885
378.0	0.004473741233235356
379.0	0.0034601254187317065
380.0	0.0032565886293945473
381.0	0.005861625208496493
382.0	0.004804757012632261
383.0	0.0049642928842873225
384.0	0.0038000585438718775
385.0	0.005470433617861275
386.0	0.00318069355540442
387.0	0.004121766436836031
388.0	0.003458107625169362
389.0	0.004078188604900877
390.0	0.004960778018081948
391.0	0.0036282857306129184
392.0	0.004778720966666523
393.0	0.004557544756187576
394.0	0.00415815181107315
395.0	0.003821798642253269
396.0	0.0033652891213015045
397.0	0.004744874106911063
398.0	0.002556023722571444
399.0	0.004207848113810254
400.0	0.00739651520829168
401.0	0.006003749474411967
402.0	0.004600634412260873
403.0	0.003969455567936462
404.0	0.003487007636191331
405.0	0.005503564486352678
406.0	0.003766341864346246
407.0	0.004875054336739754
408.0	0.0037562528965345223
409.0	0.0041158757814362835
410.0	0.004112165644886165
411.0	0.003977559287243298
412.0	0.003650709275200911
413.0	0.003207413047576759
414.0	0.0038387871622459126
415.0	0.002931430960339933
416.0	0.005357697538829628
417.0	0.004050622941234651
418.0	0.004544429098032336
419.0	0.003305503850752678
420.0	0.0040568065021515136
421.0	0.0037092252885089078
422.0	0.0026307146294356556
423.0	0.0028509144881908874
424.0	0.004740740884614002
425.0	0.004411840533951813
426.0	0.0030863128887786183
427.0	0.006220987732938597
428.0	0.0038370297291432254
429.0	0.00407929513685442
430.0	0.004062046256402119
431.0	0.005013631191392397
432.0	0.00477852569632178
433.0	0.0034229264180581577
434.0	0.007212700723773569
435.0	0.003251055969626828
436.0	0.006378733626433514
437.0	0.007026087364314138
438.0	0.004081182750186937
439.0	0.003991944202639369
440.0	0.004644212244196027
441.0	0.005308163961379811
442.0	0.0033278948502832133
443.0	0.0056799261527130974
444.0	0.003644265353824391
445.0	0.002770821101788785
446.0	0.003975639128853325
447.0	0.009652636226395277
448.0	0.005041392125403365
449.0	0.004686065188085952
450.0	0.0040574248582432
451.0	0.005171767625576799
452.0	0.0034547229391938155
453.0	0.0025693671961288848
454.0	0.0037922151850246985
455.0	0.0038268756712165875
456.0	0.002668792346660548
457.0	0.004817872670787502
458.0	0.003539372633639923
459.0	0.00340483136611197
460.0	0.0033523687334910067
461.0	0.004301903329861483
462.0	0.004176051592674595
463.0	0.003861373432121191
464.0	0.0038242720666200143
465.0	0.003800807080193392
466.0	0.005174826860977774
467.0	0.007679494482881799
468.0	0.00446586532933072
469.0	0.005231422715895798
470.0	0.00661901378563982
471.0	0.004203779981628106
472.0	0.0037637057146922147
473.0	0.0037938749829550143
474.0	0.003484827117341701
475.0	0.004222753750125639
476.0	0.004145459238664853
477.0	0.002572231161185116
478.0	0.0031905547078139437
479.0	0.0035259315249101097
480.0	0.004493300812767117
481.0	0.00487326435857961
482.0	0.004066570019388666
483.0	0.0043468805992672955
484.0	0.0034175564835777243
485.0	0.005930946180880272
486.0	0.0059582514840868395
487.0	0.0033872895801425533
488.0	0.0031715158492014975
489.0	0.004311862117443378
490.0	0.006028190812562304
491.0	0.004411254722917584
492.0	0.004839612769168893
493.0	0.0034035946539285973
494.0	0.00587662847998425
495.0	0.005251470471289417
496.0	0.004592107607207093
497.0	0.004327093204333335
498.0	0.004325368316288105
499.0	0.00275187987834871
500.0	0.003943159161511067
501.0	0.0035302925626093714
502.0	0.004030542640783575
503.0	0.005076736057801855
504.0	0.004564899939172897
505.0	0.004316353335372468
506.0	0.003576343818911271
507.0	0.003715571574713056
508.0	0.006642413681951528
509.0	0.005218665053372586
510.0	0.006933887216537968
511.0	0.008166270907268734
512.0	0.006406201654927367
513.0	0.003070170540279861
514.0	0.005379340002038649
515.0	0.0047236872745064435
516.0	0.0038674919029231397
517.0	0.004716494816808408
518.0	0.00458605422652006
519.0	0.0038352722960405383
520.0	0.005712113214538241
521.0	0.004234730331269879
522.0	0.004366505268913971
523.0	0.004840947116524637
524.0	0.004802283588265516
525.0	0.005190057947867731
526.0	0.007339561357741628
527.0	0.003625324130384316
528.0	0.0037456757528609415
529.0	0.0040301195550366325
530.0	0.008728389139669024
531.0	0.003368348356702479
532.0	0.003433894102421225
533.0	0.004905451420404754
534.0	0.0044181868201559615
535.0	0.005688387867651962
536.0	0.005026421398973066
537.0	0.002559213138202247
538.0	0.004281497578835836
539.0	0.00424172751862317
540.0	0.008264296620329738
541.0	0.003940034835995178
542.0	0.0036774938574881642
543.0	0.004881953888920675
544.0	0.003155275865530368
545.0	0.003586270061435709
546.0	0.004714932654050465
547.0	0.004607306149039593
548.0	0.004719716777496668
549.0	0.005635371969054228
550.0	0.004437746399687723
551.0	0.0040009591835550055
552.0	0.005095937641701587
553.0	0.006158468677563368
554.0	0.0037635429894049294
555.0	0.00496042002244992
556.0	0.0041783297466965975
557.0	0.005156894534318872
558.0	0.003896229188657823
559.0	0.0029840237731907247
560.0	0.003914096425201811
561.0	0.0053362178009078946
562.0	0.0069706305864071175
563.0	0.003566905752248691
564.0	0.0038441245516688894
565.0	0.0025545917400433284
566.0	0.003603453851773096
567.0	0.005081520181248059
568.0	0.003794525884104158
569.0	0.0037029766374771303
570.0	0.004807555887573578
571.0	0.003591216910169199
572.0	0.005010702136221251
573.0	0.002710189659746072
574.0	0.004310267409627977
575.0	0.004839580224111436
576.0	0.005979503406606374
577.0	0.002707228059517469
578.0	0.006388171693096093
579.0	0.005367558691239152
580.0	0.004477841910474959
581.0	0.0032763760243285085
582.0	0.0036287413614173192
583.0	0.005619327255727841
584.0	0.0070560939072896525
585.0	0.004164888637966785
586.0	0.0028564471479586065
587.0	0.004746436269669007
588.0	0.0040011869989572055
589.0	0.0027428974424905305
590.0	0.004645351321207029
591.0	0.004551816826075114
592.0	0.003278914538810168
593.0	0.004071158872490127
594.0	0.007064848527745631
595.0	0.0069406891335465175
596.0	0.003989633503559909
597.0	0.006646969989995533
598.0	0.004817189224580901
599.0	0.0035297067515751425
600.0	0.0031089967938262683
601.0	0.003892063421303305
602.0	0.0054467082709749965
603.0	0.0057252288726934815
604.0	0.0037761704716983125
605.0	0.00376468206641593
606.0	0.004242150604370114
607.0	0.004868350054903577
608.0	0.0037580103296372095
609.0	0.003344134833954342
610.0	0.002638004722306062
611.0	0.003436237346558142
612.0	0.004519304313675398
613.0	0.0032169487494117105
614.0	0.0026764404351629838
615.0	0.0035327659869761165
616.0	0.004654268666950294
617.0	0.0035093986357218666
618.0	0.003280802152142684
619.0	0.00443823457554958
620.0	0.003336193839934792
621.0	0.004006622023552554
622.0	0.005534547381051906
623.0	0.002531159298674164
624.0	0.006826716342331497
625.0	0.007941124199780013
626.0	0.005216517079580413
627.0	0.005321279619535052
628.0	0.003333102059476361
629.0	0.0029977577874376513
630.0	0.0056052027007914285
631.0	0.0029518367113655804
632.0	0.0036111670303904456
633.0	0.003975606583795868
634.0	0.0030706587161417184
635.0	0.004064584770883778
636.0	0.004729024663929419
637.0	0.0051472937423690055
638.0	0.00403129117710509
639.0	0.00431091831077712
640.0	0.004753693817481957
641.0	0.0031266036699105987
642.0	0.004658890065109213
643.0	0.00441441159349093
644.0	0.004937313031655326
645.0	0.006132237361252886
646.0	0.0047839607209171275
647.0	0.003983580122872875
648.0	0.002497117168573961
649.0	0.003037202397075745
650.0	0.0026914437066507405
651.0	0.004341608299959234
652.0	0.0025189874471851807
653.0	0.007005649068231035
654.0	0.004197075699791929
655.0	0.004941218438550187
656.0	0.004267373023899423
657.0	0.0033717004976205676
658.0	0.003239274658827331
659.0	0.00661419711713616
660.0	0.005766723820951378
661.0	0.0032040283616012128
662.0	0.007365987944396853
663.0	0.004222753750125639
664.0	0.005721030560281506
665.0	0.003559648204435741
666.0	0.00443351554221829
667.0	0.005311581192412814
668.0	0.003452932961033671
669.0	0.005069511055046363
670.0	0.003099949267853174
671.0	0.00411141710856465
672.0	0.005755463231071196
673.0	0.00486808969444392
674.0	0.0045247718833282035
675.0	0.005576139964482173
676.0	0.005072733015734623
677.0	0.0034926379311314222
678.0	0.0049657574118728955
679.0	0.004840654211007523
680.0	0.004522298458961458
681.0	0.005889451232622377
682.0	0.0025748673108391467
683.0	0.0059636539636247305
684.0	0.0044360540566999495
685.0	0.0028869418667959775
686.0	0.007629147278995552
687.0	0.002711751822504016
688.0	0.0025485709044137514
689.0	0.0036266584777400602
690.0	0.005811538365069904
691.0	0.005931141451225015
692.0	0.004064747496171064
693.0	0.003691911317941692
694.0	0.0031389707917443247
695.0	0.005337356877918895
696.0	0.004670411015449051
697.0	0.00589677387055024
698.0	0.0063279958818577816
699.0	0.003110266051067098
700.0	0.0031094524246306687
701.0	0.005463045889818497
702.0	0.004356904476964105
703.0	0.004717698983934324
704.0	0.004125151122811577
705.0	0.005427962317879664
706.0	0.004417796279466476
707.0	0.004564607033655782
708.0	0.0034923775706717647
709.0	0.005114162873877604
710.0	0.006547707564751155
711.0	0.0028800097695576
712.0	0.005540665851853854
713.0	0.005774046458879241
714.0	0.0028988208127678455
715.0	0.004849408831463503
716.0	0.0037656909631971023
717.0	0.004632756383971102
718.0	0.0047334833368010525
719.0	0.0034775370244712936
720.0	0.004448518813706046
721.0	0.005502230138996933
722.0	0.004111352018449735
723.0	0.004914987122239705
724.0	0.006139267093663635
725.0	0.005274154376337065
726.0	0.009244130665192841
727.0	0.003833514862937851
728.0	0.0030388947400635177
729.0	0.005423438554893118
730.0	0.005069445964931448
731.0	0.004833689568711688
732.0	0.005585024765167981
733.0	0.006310779546462936
734.0	0.004008021461023212
735.0	0.005546523962196145
736.0	0.004513185842873449
737.0	0.004793333697464794
738.0	0.003620995637742512
739.0	0.0036433215471581328
740.0	0.00379036011674964
741.0	0.004371614842934747
742.0	0.007667778262197216
743.0	0.005350732896533794
744.0	0.0040362380258385806
745.0	0.0033200514914360343
746.0	0.00433959050639689
747.0	0.0034499713608050686
748.0	0.003546630181452872
749.0	0.003186356395401968
750.0	0.0032567838997392905
751.0	0.0035733822186826683
752.0	0.0086720211001532
753.0	0.0040332764256099775
754.0	0.0044867918012756825
755.0	0.004559595094807378
756.0	0.006441610677440771
757.0	0.008288152147445845
758.0	0.004647792200516317
759.0	0.00446436825668769
760.0	0.003780238603880459
761.0	0.005012589749553768
762.0	0.0063943227089554985
763.0	0.003545784009958985
764.0	0.004338418884328431
765.0	0.00408333072397911
766.0	0.004469998551627781
767.0	0.0034268318249530186
768.0	0.0028565773281884355
769.0	0.004722841103012557
770.0	0.004233265803684306
771.0	0.0036953936390896093
772.0	0.0051504831579998085
773.0	0.003424748941275759
774.0	0.00507149630355125
775.0	0.0037704750866433072
776.0	0.004331356606860225
777.0	0.0035554498920237656
778.0	0.004422775673257423
779.0	0.004374966983852836
780.0	0.004546577071824509
781.0	0.004751220393115212
782.0	0.005529828347720616
783.0	0.005132030110421592
784.0	0.00504249865735691
785.0	0.004443474329800185
786.0	0.003072741599818978
787.0	0.004446338294856416
788.0	0.003311296870980055
789.0	0.00288817857897935
790.0	0.004114020713161224
791.0	0.005412796321104622
792.0	0.005927756765249469
793.0	0.0036766151409368206
794.0	0.004500786175982267
795.0	0.004879578099726302
796.0	0.003290923665011865
797.0	0.0032798583454764258
798.0	0.005310572295631642
799.0	0.003428556712998249
800.0	0.0052903943600081955
801.0	0.004508499354599616
802.0	0.004626995908801183
803.0	0.002952324887227438
804.0	0.008232825549768653
805.0	0.0025531923025726697
806.0	0.003744894671481969
807.0	0.004894060650294744
808.0	0.00406168826077009
809.0	0.00497272205416873
810.0	0.004222883930355467
811.0	0.0044142488682036435
812.0	0.003565506314778032
813.0	0.005224913704404362
814.0	0.005064043485393558
815.0	0.00569727266833777
816.0	0.0041766048586513674
817.0	0.004046001543075732
818.0	0.0037749012144574824
819.0	0.0038948948413020787
820.0	0.005274024196107237
821.0	0.003700600848282757
822.0	0.0027538325817961407
823.0	0.0035930068883293434
824.0	0.004037279467677211
825.0	0.0031434620096734145
826.0	0.0038269407613315018
827.0	0.0036657125466886676
828.0	0.004689775324636069
829.0	0.00636623632436996
830.0	0.0034412167403490893
831.0	0.005110843278016972
832.0	0.004145329058435024
833.0	0.004291944542279588
834.0	0.002626679042310966
835.0	0.005074946079641711
836.0	0.0041976940558836155
837.0	0.0025109813630507165
838.0	0.0065971435070286
839.0	0.005663848894329254
840.0	0.0054275717771901785
841.0	0.003718435539769288
842.0	0.004990882196229833
843.0	0.006403565505273336
844.0	0.0057450488126849
845.0	0.0070098148355855535
846.0	0.005512026201291542
847.0	0.0051250329230683
848.0	0.004485164548402824
849.0	0.005243659657499695
850.0	0.004569651517561645
851.0	0.004267731019531451
852.0	0.0042312480101219605
853.0	0.007403837846219545
854.0	0.004760137738858477
855.0	0.005795135656111489
856.0	0.0037782533553755715
857.0	0.0027481046516836783
858.0	0.0025551775510775573
859.0	0.005539624410015225
860.0	0.006111310889307924
861.0	0.005014347182656455
862.0	0.003563618701445516
863.0	0.0024863122094981793
864.0	0.004128275448327466
865.0	0.004418935356477477
866.0	0.006146947727223529
867.0	0.003264952709161041
868.0	0.0037796853379036873
869.0	0.005561494688626445
870.0	0.004821354991935419
871.0	0.00360950723246013
872.0	0.003460613594593564
873.0	0.0030670787598214297
874.0	0.003547248537544558
875.0	0.0028988859028827602
876.0	0.004605060540075049
877.0	0.005445015927987224
878.0	0.006107080031838491
879.0	0.008633943382928309
880.0	0.006665390492516292
881.0	0.005259053469676938
882.0	0.005299246615636546
883.0	0.005794061669215402
884.0	0.0049699231792274135
885.0	0.004528774925395435
886.0	0.0034872679966509884
887.0	0.006239570960746642
888.0	0.0027101571146886144
889.0	0.00575253417590005
890.0	0.0033614488045215583
891.0	0.0028827110093265452
892.0	0.0025195081681044958
893.0	0.005184720558444754
894.0	0.004617753112483346
895.0	0.004778688421609066
896.0	0.002771016372133528
897.0	0.003944298238522067
898.0	0.002651348195863503
899.0	0.0054072311162794455
900.0	0.004281399943663464
901.0	0.003306219842016736
902.0	0.0037305097560858987
903.0	0.0031442105459949295
904.0	0.002888341304266636
905.0	0.0026498511232204733
906.0	0.006372615155631566
907.0	0.005887823979749518
908.0	0.006969556599511029
909.0	0.006728332633638465
910.0	0.004714509568303521
911.0	0.003508259558710865
912.0	0.0024757676108820557
913.0	0.0041829836899129735
914.0	0.0034868449109040456
915.0	0.00781117178535352
916.0	0.005795265836341318
917.0	0.005157187439835986
918.0	0.006582205325655758
919.0	0.003078925160735841
920.0	0.003951816146794674
921.0	0.003713065605288854
922.0	0.004531996886083695
923.0	0.004498931107707207
924.0	0.005006764184268934
925.0	0.005984254984995121
926.0	0.0044958718723062336
927.0	0.0032710060898480746
928.0	0.008550270040205917
929.0	0.00463370019063736
930.0	0.005992261069129585
931.0	0.003377818968422516
932.0	0.0034438528900031197
933.0	0.004856438563874251
934.0	0.004294613236991076
935.0	0.003342800486598598
936.0	0.00480270667401246
937.0	0.00482181062273982
938.0	0.0054633387953356115
939.0	0.0028700835270331617
940.0	0.0032810299675448845
941.0	0.005335566899758751
942.0	0.003176950873796845
943.0	0.003979902531380215
944.0	0.0065793088155420695
945.0	0.006066105804499911
946.0	0.003841976577876716
947.0	0.0028088011838413056
948.0	0.006224990775005828
949.0	0.0041423349131489645
950.0	0.005034232212762787
951.0	0.007429646076783082
952.0	0.00378010842365063
953.0	0.003569021180983407
954.0	0.005020075112768917
955.0	0.005066516909760303
956.0	0.00444249797807647
957.0	0.004693583096358559
958.0	0.0036463482375016496
959.0	0.005992065798784842
960.0	0.00533983030228564
961.0	0.002975920053883888
962.0	0.0034062633486400856
963.0	0.004481486956910163
964.0	0.004507295187473701
965.0	0.002750024810073651
966.0	0.003930499134160226
967.0	0.004252109391952009
968.0	0.004030542640783575
969.0	0.004114997064884939
970.0	0.003952304322656532
971.0	0.0025464554756790348
972.0	0.007057395709587939
973.0	0.00405846630008183
974.0	0.005501514147732875
975.0	0.006280089557280822
976.0	0.005404171880878471
977.0	0.0028613289065771825
978.0	0.003104896116586664
979.0	0.0031271569358873705
980.0	0.005024143244951064
981.0	0.003845426353967176
982.0	0.003124488241175882
983.0	0.005364759816297835
984.0	0.0035638139717902593
985.0	0.00390996320290475
986.0	0.006575240683359923
987.0	0.0044559390868062826
988.0	0.006228115100521717
989.0	0.006068481593694284
990.0	0.0070239719355794225
991.0	0.0032134664282637932
992.0	0.0036983552393182123
993.0	0.00602731209601096
994.0	0.005914413291692028
995.0	0.004351567087541129
996.0	0.003293136728918952
997.0	0.004922993206374171
998.0	0.004165506994058472
999.0	0.003156187127139169
1000.0	0.004573198928824476
1001.0	0.00584105673218356
1002.0	0.0032674912236427003
1003.0	0.006693639602389118
1004.0	0.0059795359516638304
1005.0	0.0053215074349372525
1006.0	0.003677624037717993
1007.0	0.004969565183595385
1008.0	0.0051181659159448365
1009.0	0.00507322119159648
1010.0	0.0048400683999732935
1011.0	0.00802632716020289
1012.0	0.005202848155448399
1013.0	0.0058656282505637255
1014.0	0.005817852106216596
1015.0	0.0042310201947197605
1016.0	0.0040036278782664934
1017.0	0.0046867160892350955
1018.0	0.005980317033042803
1019.0	0.004278633613779604
1020.0	0.0038602994452251044
1021.0	0.0038479648684488356
1022.0	0.0025375055848783122
1023.0	0.003537192114790292
1024.0	0.004256079888961784
1025.0	0.0037805315093975733
1026.0	0.007713211162407431
1027.0	0.004646002222356172
1028.0	0.004531150714589809
1029.0	0.002849254690260571
1030.0	0.00290659908150011
1031.0	0.002968564870898567
1032.0	0.008921999686481746
1033.0	0.00416794787336776
1034.0	0.006785904840280204
1035.0	0.004308509976525289
1036.0	0.0047063082138243135
1037.0	0.0038279171130552172
1038.0	0.0026649845749380585
1039.0	0.005338203049412782
1040.0	0.004582181364682656
1041.0	0.006538171862916203
1042.0	0.006087227546789616
1043.0	0.006563003741756027
1044.0	0.005418426616044713
1045.0	0.006917875048269039
