#Position (bp)	Coverage
12548.5	140.25490117947083
37644.5	90.03813356710232
62740.5	88.14496334077144
87836.5	85.00665444692382
112932.5	96.46537296780363
138028.5	100.7971788332802
163124.5	116.28363085750718
188220.5	139.43473063436403
213316.5	102.9555307618744
238412.5	92.11734937838699
263508.5	82.41496652853044
288604.5	92.51127669748168
313700.5	80.82295983423653
338796.5	85.35396079056423
363892.5	91.3847625119541
388988.5	83.40301243226013
414084.5	100.60483742429072
439180.5	88.35244660503666
464276.5	94.7724737009882
489372.5	89.80251832961429
514468.5	120.80315588141536
539564.5	86.17317500796939
564660.5	91.09965731590692
589756.5	91.21808256295824
614852.5	84.1520561045585
639948.5	109.868823716927
665044.5	110.74298693018808
690140.5	84.26275103602168
715236.5	110.05020720433535
740332.5	86.49171182658591
765428.5	88.35965890978642
790524.5	97.61667197959834
815620.5	111.69421421740516
840716.5	94.92939113802997
865812.5	85.34439751354797
890908.5	97.51633726490277
916004.5	130.19580809690788
941100.5	101.14185527574115
966196.5	117.57841887153332
991292.5	108.53622091169908
1016388.5	108.90966687918393
1041484.5	130.26490277335034
1066580.5	125.25745138667517
1091676.5	75.81343640420785
1116772.5	90.08610934013389
1141868.5	83.34316225693338
1166964.5	73.79654128147912
1192060.5	88.3922935926044
1217156.5	92.14974497927956
1242252.5	83.12428275422378
1267348.5	94.00251036021677
1292444.5	91.87332642652215
1317540.5	112.40269365635957
1342636.5	93.61738922537457
1367732.5	81.42018648390182
1392828.5	98.22322282435448
1417924.5	100.28438795027095
1443020.5	80.06865635957922
1468116.5	83.34754542556583
1493212.5	111.30387312719158
1518308.5	81.77183614918712
1543404.5	84.42895282116672
1568500.5	95.60491711826586
1593596.5	88.03303315269366
1618692.5	90.55004781638507
1643788.5	84.46656837743066
1668884.5	86.18616512591647
1693980.5	78.5137073637233
1719076.5	87.05913292955053
1744172.5	89.66851291042397
1769268.5	83.35416002550207
1794364.5	97.65855116353204
1819460.5	89.63292955052599
1844556.5	89.96314153649985
1869652.5	101.59455690149825
1894748.5	102.79514663691425
1919844.5	111.137352566146
1944940.5	106.27080012751036
1970036.5	100.58296142811604
1995132.5	91.07144564870896
2020228.5	81.8043512910424
2045324.5	104.31315747529487
2070420.5	112.13978323238763
2095516.5	96.47417915205611
2120612.5	86.82295983423653
2145708.5	99.7077621931782
2170804.5	100.59463659547339
2195900.5	85.86898310487727
2220996.5	81.25027892891298
2246092.5	86.2348182977367
2271188.5	86.43245935607268
2296284.5	169.03434810328338
2321380.5	110.66879183933695
2346476.5	98.98896238444374
2371572.5	91.54267612368506
2396668.5	91.57499203060249
2421764.5	103.44369620656678
2446860.5	98.49705132291999
2471956.5	96.96453618106472
2497052.5	91.52442620337902
2522148.5	93.63583838061842
2547244.5	94.11806662416322
2572340.5	80.87197162894485
2597436.5	92.69529008606949
2622532.5	77.92735894166401
2647628.5	80.25410423971948
2672724.5	73.67572521517373
2697820.5	84.6757650621613
2722916.5	84.04757730315588
2748012.5	91.64763308893848
2773108.5	107.27187599617469
2798204.5	182.25713261077462
2823300.5	182.83224418233982
2848396.5	89.66285463818936
2873492.5	89.5668233981511
2898588.5	91.75243066624164
2923684.5	97.95501275103602
2948780.5	84.762352566146
2973876.5	83.0161778769525
2998972.5	84.05718042715971
3024068.5	88.25769046860057
3049164.5	82.5851131654447
3074260.5	103.75569811922219
3099356.5	103.36902295186484
3124452.5	133.21202582084794
3149548.5	162.0188874721071
3174644.5	108.32104717883328
3199740.5	95.92528689831049
3224836.5	141.402653809372
3249932.5	104.77574115396877
3275028.5	89.23732865795346
3300124.5	90.99470035065349
3325220.5	94.26577940707682
3350171.5	110.68225429331613
3362719.5	123.97586206896551
3375412.5	140.39591966847306
3400508.5	134.72764583997449
3425604.5	126.79004622250558
3450700.5	134.17903251514184
3475796.5	148.75338699394325
3500892.5	102.69752151737329
3525988.5	94.32343799808734
3551084.5	82.71991552438635
3576180.5	90.70839974497927
3601276.5	89.7460551482308
3626372.5	99.42895282116672
3651468.5	153.79474816703856
3676564.5	141.2392811603443
3701660.5	90.17369301880778
3726756.5	89.15751514185527
3751852.5	93.89153649984061
3776948.5	100.95963500159388
3802044.5	87.9257650621613
3827140.5	97.23700988205292
3852236.5	88.08351928594199
3877332.5	93.04315428753586
3902428.5	95.73836467963022
3927524.5	89.47202741472745
3952620.5	85.14173573477845
3977716.5	94.4377590054192
4002812.5	112.2409945808097
4027908.5	160.45329933057062
4053004.5	110.31993146318139
4078100.5	102.74968122409946
4103196.5	88.3614121772394
4128292.5	76.35360216767613
4153388.5	75.47601211348422
4178484.5	91.8689432578897
4203580.5	97.7948278610137
4228676.5	90.61655243863564
4253772.5	87.18473063436404
4278868.5	86.54156040803315
4303964.5	102.30757889703538
4329060.5	110.16751673573478
4354156.5	89.20401657634683
4379252.5	102.45266177876952
4404348.5	90.09555307618744
4429444.5	81.4827064073956
4454540.5	89.94628626075868
4479636.5	100.0485336308575
4504732.5	94.17201944532994
4529828.5	85.82343799808734
4554924.5	85.20879821485495
4580020.5	113.81622569333759
4605116.5	90.169708320051
4630212.5	89.78311284666879
4655308.5	102.34136914249282
4680404.5	97.97880140261397
4705500.5	82.65074115396877
4730596.5	98.99191106152375
4755692.5	92.87165285304431
4780788.5	81.60965890978642
4805884.5	84.81726171501434
4830980.5	84.98541600255021
4856076.5	81.99928275422378
4881172.5	92.76888747210711
4906268.5	83.8457124641377
4931364.5	89.94202263308894
4956460.5	70.97362129423016
4981556.5	98.50681383487408
5006652.5	96.04948995855914
5031748.5	104.05060567421103
5056844.5	89.58260280522792
5081940.5	92.2633487408352
5107036.5	99.6384682817979
5132132.5	97.44660503665924
5157228.5	88.53303315269366
5182324.5	81.77147752629901
5207420.5	89.45015141855276
5232516.5	113.35615237488047
5257612.5	108.37627510360217
5282708.5	100.06503028371056
5307804.5	95.236173095314
5332900.5	90.02506375518011
5357996.5	104.91739719477208
5383092.5	103.7674131335671
5408188.5	80.85388109658909
5433284.5	101.29554510678993
5458380.5	92.3192939113803
5483476.5	110.16608224418233
5508572.5	112.94716289448517
5533668.5	89.90954733822123
