gene,kegg,rvs,rvm,mvs
IYO_000565,PSPTO_4511,1.55679690632805,-0.395606393614242,1.9524032999423
IYO_000580,PSPTO_0117,-0.957817443724367,1.00228408698941,-1.96010153071378
IYO_000590,PSPTO_0115,0.722062123889163,-4.76208694847124,5.48414907236041
IYO_000610,PSPTO_0111,1.47236601198909,0.0340791133062146,1.43828689868288
IYO_000615,PSPTO_0110,4.21605330407512,-2.74057376777616,6.95662707185128
IYO_000620,PSPTO_0109,5.47890701502488,-0.117459479466872,5.59636649449176
IYO_000625,PSPTO_0108,4.3906087121869,-0.165957587542899,4.5565662997298
IYO_000630,PSPTO_0107,1.0826307694391,0.162124821252502,0.920505948186598
IYO_000640,PSPTO_0105,-0.777614205524794,-1.79248786648177,1.01487366095698
IYO_000645,PSPTO_0103,-1.65811936864794,-3.59525366070057,1.93713429205263
IYO_000650,PSPTO_0102,-0.866230456996893,-3.90147060184115,3.03524014484425
IYO_000655,PSPTO_0101,-0.317127442525017,-4.2460259044741,3.92889846194908
IYO_000665,PSPTO_0099,-2.07450956883268,0.17673929228827,-2.25124886112095
IYO_000695,PSPTO_0091,3.25001595762153,-1.56340393654739,4.81341989416892
IYO_000710,PSPTO_0087,-1.88559168038357,-0.571609911825833,-1.31398176855773
IYO_000715,PSPTO_0086,1.72517779749118,0.144724811433295,1.58045298605789
IYO_000750,PSPTO_0079,1.70111561267143,-0.778959814006487,2.48007542667792
IYO_000765,PSPTO_0076,-0.968091334728735,0.432906891371145,-1.40099822609988
IYO_000775,PSPTO_0074,-2.86407515144478,-0.18642082696601,-2.67765432447877
IYO_000780,PSPTO_0073,-1.34947569876573,0.62554283330012,-1.97501853206585
IYO_000790,PSPTO_0071,-1.32028051050762,0.588932649508889,-1.90921316001651
IYO_000805,PSPTO_0069,-0.132364852970603,3.76843416121383,-3.90079901418443
IYO_000810,PSPTO_0068,-0.345709755334398,3.94376393450165,-4.28947368983604
IYO_000815,PSPTO_0067,0.0389105080390696,4.13429230766093,-4.09538179962186
IYO_000830,PSPTO_0064,2.63435298222285,-0.791269604193273,3.42562258641613
IYO_000875,PSPTO_1037,3.38687700453751,-0.682630865697176,4.06950787023469
IYO_000880,PSPTO_0206,4.14911269528176,-1.07863783661056,5.22775053189232
IYO_000885,PSPTO_0208,1.56497806836851,-0.386720011807984,1.9516980801765
IYO_000890,PSPTO_0209,2.00670999755512,-0.0616278687325025,2.06833786628763
IYO_000900,PSPTO_0211,1.62346711091015,0.187078702423264,1.43638840848688
IYO_000930,PSPTO_2487,1.02129156093929,-0.0254419344042519,1.04673349534354
IYO_000935,PSPTO_5180,1.20986601655845,-0.192713145933981,1.40257916249243
IYO_000945,PSPTO_2913,3.26714888220655,-0.156107668899449,3.423256551106
IYO_000960,PSPTO_0215,2.03254088056801,-0.395007185548962,2.42754806611697
IYO_000970,PSPTO_0218,-1.15313283083384,-1.03546212114123,-0.117670709692615
IYO_001025,PSPTO_0227,-1.44255247032431,0.553636161746793,-1.9961886320711
IYO_001030,PSPTO_0228,-1.15601815054082,0.209450625220691,-1.36546877576151
IYO_001035,PSPTO_0229,-2.63824119844337,-1.33311110131504,-1.30513009712833
IYO_001040,PSPTO_0230,-1.36839527365667,-0.358372888605466,-1.01002238505121
IYO_001050,PSPTO_0232,-1.3731516662893,-0.0739667909269553,-1.29918487536235
IYO_001075,PSPTO_0237,0.728901058940418,-0.0917108833129228,0.820611942253341
IYO_001085,PSPTO_0239,-1.69484571333636,-1.00313383080354,-0.691711882532825
IYO_001115,PSPTO_0242,3.59704230463864,0.25909786007884,3.3379444445598
IYO_001120,PSPTO_0243,3.67447352825972,0.0456469876754716,3.62882654058425
IYO_001130,PSPTO_0244,-2.67024112374281,-2.65509728812691,-0.0151438356159002
IYO_001140,PSPTO_0247,3.61012794805448,-2.6040079239864,6.21413587204088
IYO_001145,PSPTO_0248,4.26666574953695,-2.16969495275151,6.43636070228846
IYO_001150,PSPTO_0249,2.40103234623042,-2.17232233290814,4.57335467913857
IYO_001155,PSPTO_0250,2.65509672058904,-2.19863807265148,4.85373479324051
IYO_001160,PSPTO_0251,2.18224159174253,-1.55105753654837,3.73329912829091
IYO_001165,PSPTO_0252,2.1943430304615,-1.61241921067196,3.80676224113347
IYO_001170,PSPTO_0253,2.15502799815899,-1.95562440741568,4.11065240557468
IYO_001175,PSPTO_0254,2.25576277066394,-1.53385528971113,3.78961806037507
IYO_001180,PSPTO_0255,2.32940045985744,-1.57584849512996,3.9052489549874
IYO_001185,PSPTO_0256,2.06429009949744,-1.38294238262872,3.44723248212616
IYO_001190,PSPTO_0257,4.80987931500493,-2.61280186483944,7.42268117984436
IYO_001205,PSPTO_0258,0.445753229598947,-1.59208545831829,2.03783868791724
IYO_001210,PSPTO_0259,3.02065531343274,-2.44277034521684,5.46342565864957
IYO_001215,PSPTO_0260,2.89235847453909,-1.18594229916087,4.07830077369996
IYO_001235,PSPTO_0264,1.81199444322127,-0.402300004591465,2.21429444781274
IYO_001260,PSPTO_0269,2.69509189644787,-0.0928608311356162,2.78795272758349
IYO_001270,PSPTO_0271,3.88486260532913,-3.63123239094273,7.51609499627186
IYO_001275,PSPTO_0272,2.88042543640996,-1.83959453293125,4.72001996934121
IYO_001305,PSPTO_4221,2.42352944937726,-0.807634853118932,3.23116430249619
IYO_001360,PSPTO_0046,-2.91457472496596,-0.274423947108721,-2.64015077785724
IYO_001425,PSPTO_3025,-1.35673939322142,0.0769600110880247,-1.43369940430945
IYO_001470,PSPTO_4547,1.19897042208084,-0.31423307311972,1.51320349520056
IYO_001530,PSPTO_0339,1.11454604323849,-0.213164575286169,1.32771061852466
IYO_001560,PSPTO_4004,1.15396987963934,0.211039167673598,0.942930711965745
IYO_001585,PSPTO_2995,3.09838395824941,-0.652432031452389,3.7508159897018
IYO_001610,PSPTO_5363,1.29010578483207,0.389622246743995,0.900483538088071
IYO_001650,PSPTO_5356,1.97074770781203,-0.639644426836108,2.61039213464814
IYO_001660,PSPTO_5354,1.99713982228789,-0.302299110119112,2.29943893240701
IYO_001670,PSPTO_5343,-1.60999395046561,-0.765426404110502,-0.84456754635511
IYO_001675,PSPTO_5342,-1.48912998563236,-0.304329278844902,-1.18480070678746
IYO_001680,PSPTO_5341,-1.8239488993335,-0.37492780319867,-1.44902109613483
IYO_001685,PSPTO_5340,3.22931928078701,0.313472505399262,2.91584677538775
IYO_001690,PSPTO_5339,-0.782829026773589,-0.228686424486664,-0.554142602286926
IYO_001695,PSPTO_5338,-1.21180404057484,0.342126233289762,-1.55393027386461
IYO_001715,PSPTO_5334,-1.75572157530558,0.476533156426301,-2.23225473173188
IYO_001735,PSPTO_5331,2.5098323861917,0.0604457586300843,2.44938662756162
IYO_001755,PSPTO_5327,-0.931340433970444,0.245875010351629,-1.17721544432207
IYO_001790,PSPTO_5320,2.86580520159511,0.423771634290651,2.44203356730446
IYO_001810,PSPTO_0318,2.53986806756753,-0.697116163001045,3.23698423056857
IYO_001820,PSPTO_0320,4.86856568333575,-3.10508732934819,7.97365301268394
IYO_001825,PSPTO_0321,1.38420214686448,0.0691580330653174,1.31504411379916
IYO_001835,PSPTO_0323,1.62394476356465,-0.331990088662506,1.95593485222716
IYO_001840,PSPTO_0324,0.751519886155817,0.124834947549878,0.626684938605938
IYO_001870,PSPTO_0330,-2.44794937254233,-0.0279668935366932,-2.41998247900564
IYO_001875,PSPTO_1848,-2.86191141327215,-0.356164326759861,-2.50574708651229
IYO_001885,PSPTO_0333,-1.09957825745818,0.661231210415974,-1.76080946787415
IYO_001890,PSPTO_0334,1.19752862501616,-0.303074831027893,1.50060345604405
IYO_001895,PSPTO_0335,1.63591046110577,0.0138809130183053,1.62202954808746
IYO_001900,PSPTO_0336,1.3916707690047,0.074458498580378,1.31721227042433
IYO_001905,PSPTO_0337,1.49360059931768,0.219373052567184,1.2742275467505
IYO_001910,PSPTO_0338,-2.1364523987455,-0.906071850570105,-1.2303805481754
IYO_001920,PSPTO_0340,-1.95445862426663,-0.384898628708112,-1.56955999555851
IYO_001925,PSPTO_0341,-1.7883057999553,-0.603735941656936,-1.18456985829837
IYO_001935,PSPTO_0344,-1.58622813163909,-0.640295362920801,-0.945932768718285
IYO_001950,PSPTO_0347,0.806857773137298,-0.859080997564765,1.66593877070206
IYO_001970,PSPTO_0351,-1.68520716742004,-0.0879121635885719,-1.59729500383146
IYO_001975,PSPTO_0352,4.10389849428682,0.565896883567813,3.53800161071901
IYO_001980,PSPTO_0353,4.09047508058898,0.647421110783809,3.44305396980518
IYO_002020,PSPTO_0363,2.83895967936584,-0.230814759106086,3.06977443847192
IYO_002025,PSPTO_0364,3.47524367810478,-0.342479412474261,3.81772309057904
IYO_002040,PSPTO_0367,2.34711387418346,-0.757240215173752,3.10435408935721
IYO_002045,PSPTO_3289,1.53292734898684,-0.504330196737339,2.03725754572418
IYO_002055,PSPTO_0370,1.65301507607464,-0.342773259683631,1.99578833575827
IYO_002060,PSPTO_0371,1.80648241625045,0.436522074783683,1.36996034146677
IYO_002110,PSPTO_0378,0.981498190747781,-0.529838138261182,1.51133632900896
IYO_002135,PSPTO_0383,-1.12506362035749,1.47189909020385,-2.59696271056134
IYO_002140,PSPTO_0384,-1.03053752463985,1.39167984812613,-2.42221737276598
IYO_002155,PSPTO_0387,-1.6075066992847,0.628444616390399,-2.2359513156751
IYO_002160,PSPTO_0388,-1.20605533177354,0.289257056037673,-1.49531238781121
IYO_002165,PSPTO_0389,-1.52428234553223,0.232668551650605,-1.75695089718284
IYO_002175,PSPTO_0391,0.0269259464522112,-0.708691094914351,0.735617041366562
IYO_002180,PSPTO_0393,2.53948696319879,-0.667537985058704,3.20702494825749
IYO_002185,PSPTO_0394,-0.506267390556937,-4.31444181518423,3.80817442462729
IYO_002190,PSPTO_0395,-1.86188694985962,-4.5700727955356,2.70818584567598
IYO_002195,PSPTO_0396,-1.3661263098946,-3.5337963777988,2.16767006790421
IYO_002215,PSPTO_0400,0.91254989249332,-0.0578168075479409,0.970366700041261
IYO_002225,PSPTO_4511,1.55679690632805,-0.395606393614242,1.9524032999423
IYO_002255,PSPTO_0537,-1.18663200313577,0.00140550294249678,-1.18803750607826
IYO_002260,PSPTO_0538,-0.611048394219342,0.046708492046862,-0.657756886266204
IYO_002275,PSPTO_0541,1.23713027366708,-0.38418030042318,1.62131057409026
IYO_002295,PSPTO_0545,1.52161596071327,-0.520143330684979,2.04175929139825
IYO_002300,PSPTO_0546,1.78601597806097,-0.789111496758256,2.57512747481923
IYO_002305,PSPTO_0547,2.0655185260868,-0.831015867957882,2.89653439404468
IYO_002320,PSPTO_0550,-1.80630427507062,0.144830730250287,-1.95113500532091
IYO_002350,PSPTO_0556,0.841164926153774,0.0444159682013337,0.79674895795244
IYO_002355,PSPTO_0557,0.661914273893995,0.041132108994998,0.620782164898997
IYO_002360,PSPTO_0558,1.0295578704569,0.0811647498396364,0.94839312061726
IYO_002375,PSPTO_0562,1.41516995565965,0.156763490918273,1.25840646474137
IYO_002380,PSPTO_0563,1.89034893350462,-0.335392178931028,2.22574111243565
IYO_002385,PSPTO_0564,1.25126663644118,-0.10923380182142,1.3605004382626
IYO_002390,PSPTO_0565,2.18934993319997,0.0233707457594865,2.16597918744049
IYO_002410,PSPTO_0569,1.86398757585084,0.267181598027353,1.59680597782349
IYO_002420,PSPTO_0570,1.55733898018565,-2.33768872780426,3.89502770798992
IYO_002425,PSPTO_4131,4.22167714351763,-1.48737978916302,5.70905693268066
IYO_002430,PSPTO_0571,1.19677500479148,-0.176986729512708,1.37376173430418
IYO_002440,PSPTO_1453,-0.794432036708942,-3.21719220550399,2.42276016879504
IYO_002450,PSPTO_0573,0.780578790928144,-2.36927803498682,3.14985682591496
IYO_002455,PSPTO_0574,0.72284633039606,-2.83010482824948,3.55295115864554
IYO_002460,PSPTO_0575,0.513368142667371,-2.50160916532162,3.01497730798899
IYO_002465,PSPTO_0576,0.834946335493291,-2.91635542203595,3.75130175752924
IYO_002470,PSPTO_0577,0.725680047768725,-1.70040402175307,2.42608406952179
IYO_002485,PSPTO_0580,0.77361542729843,-1.06918721270168,1.84280264000011
IYO_002490,PSPTO_0581,0.930150317784604,-1.10861990325958,2.03877022104418
IYO_002520,PSPTO_3398,1.04940893088019,-1.93422883336595,2.98363776424614
IYO_002525,PSPTO_3397,0.99793952360082,-2.09221457354675,3.09015409714757
IYO_002530,PSPTO_3389,0.833401227092013,-2.85883461846738,3.69223584555939
IYO_002540,PSPTO_0592,-1.10647449111055,0.276416608993525,-1.38289110010408
IYO_002545,PSPTO_0593,-1.03132786632161,-0.0902854155914992,-0.941042450730111
IYO_002560,PSPTO_0596,1.28345812677684,0.612810477445805,0.670647649331035
IYO_002565,PSPTO_0597,-2.23642916692101,0.549821871267859,-2.78625103818887
IYO_002575,PSPTO_0599,2.80129545721358,-1.2467202247995,4.04801568201308
IYO_002600,PSPTO_0604,-1.41068085729567,0.631656652801311,-2.04233751009698
IYO_002610,PSPTO_0606,-2.11904524874006,-0.156384256632561,-1.9626609921075
IYO_002615,PSPTO_0607,-2.49333532265033,0.00120476766541187,-2.49454009031575
IYO_002685,PSPTO_0613,-1.39973170113125,0.887365697794187,-2.28709739892543
IYO_002690,PSPTO_0614,-1.67607313338481,0.600734624063818,-2.27680775744863
IYO_002880,PSPTO_0653,-1.16967904623816,-3.00332396931043,1.83364492307227
IYO_002890,PSPTO_0655,2.03304077265195,-0.228977567090356,2.26201833974231
IYO_002900,PSPTO_0657,3.2330352292349,0.203012202692835,3.03002302654207
IYO_002940,PSPTO_0666,1.57875893516834,-0.14231922754167,1.72107816271001
IYO_002945,PSPTO_1813,1.76654964147202,-0.263153887809641,2.02970352928166
IYO_002970,PSPTO_0673,2.47073213897763,-0.126481510523309,2.59721364950094
IYO_002990,PSPTO_0676,-1.27627941191731,1.25980971234006,-2.53608912425736
IYO_003010,PSPTO_0680,-1.15659928353352,-0.453374254389184,-0.70322502914434
IYO_003075,PSPTO_0693,-1.40819418470186,0.344844939078539,-1.7530391237804
IYO_003085,PSPTO_0695,-0.48622570292866,0.681510442225777,-1.16773614515444
IYO_003090,PSPTO_0696,-0.580279166743149,0.339297307020149,-0.919576473763297
IYO_003100,PSPTO_0698,-1.38025093145225,0.145551762222898,-1.52580269367515
IYO_003115,PSPTO_0701,1.13918562951253,-0.0176976403259224,1.15688326983845
IYO_003125,PSPTO_0703,-0.939314395085371,-0.352381690981484,-0.586932704103887
IYO_003170,PSPTO_0722,-1.92936794162757,0.0764041985879505,-2.00577214021552
IYO_003175,PSPTO_0723,-1.75495278633398,0.0300900028448196,-1.7850427891788
IYO_003225,PSPTO_0732,3.62683776862695,-0.461209172750987,4.08804694137794
IYO_003230,PSPTO_0733,-0.885123068248827,0.299673542144227,-1.18479661039305
IYO_003235,PSPTO_0734,-2.23829201062636,-0.635762897082024,-1.60252911354434
IYO_003240,PSPTO_0735,0.888644996708222,0.230558988920857,0.658086007787365
IYO_003310,PSPTO_0749,3.61750012486349,-0.369735119069204,3.9872352439327
IYO_003315,PSPTO_0750,2.64338232575393,-0.220770559080872,2.8641528848348
IYO_003320,PSPTO_0751,2.33974754234449,-1.01265335525038,3.35240089759487
IYO_003325,PSPTO_0752,3.96205434660476,1.18620670211535,2.77584764448941
IYO_003330,PSPTO_0753,-0.876892732067991,1.27215851358655,-2.14905124565454
IYO_003345,PSPTO_0756,1.05826001999835,-0.643002347853402,1.70126236785176
IYO_003360,PSPTO_0759,2.34610675696023,-0.456692967770619,2.80279972473085
IYO_003375,PSPTO_0762,2.61550380167824,-0.807498858828646,3.42300266050688
IYO_003385,PSPTO_0764,-0.435423593460638,0.670147754431204,-1.10557134789184
IYO_003395,PSPTO_0765,1.36067365435309,-0.0630174523773387,1.42369110673043
IYO_003400,PSPTO_0766,2.28561416818966,-0.332410395327559,2.61802456351722
IYO_003435,PSPTO_0771,1.15212449453049,-0.539991851914205,1.69211634644469
IYO_003440,PSPTO_0772,1.57210475527795,0.112472078433549,1.4596326768444
IYO_003485,PSPTO_0776,-2.03560685369891,-0.370830222918378,-1.66477663078053
IYO_003490,PSPTO_0777,-1.28703645510489,-0.176115805454837,-1.11092064965005
IYO_003675,PSPTO_0502,-1.68164212169932,-0.604458916805876,-1.07718320489344
IYO_003720,PSPTO_4722,1.1624458033097,0.057642467197575,1.10480333611212
IYO_003745,PSPTO_2842,1.85819040604191,-0.355352751609783,2.21354315765169
IYO_003750,PSPTO_2841,1.01214645301146,-0.610353417086116,1.62249987009757
IYO_003780,PSPTO_2135,-2.37484058099863,-0.381489783540344,-1.99335079745828
IYO_003825,PSPTO_2585,1.96573630466221,-0.0732687190912331,2.03900502375345
IYO_003860,PSPTO_4673,1.50793067485309,0.204687422736907,1.30324325211618
IYO_004000,PSPTO_4640,-1.68638936686041,-0.422756684974957,-1.26363268188545
IYO_004040,PSPTO_4601,2.22379225103164,-0.707621251036218,2.93141350206786
IYO_004045,PSPTO_4600,4.14926182046467,-0.74567702633831,4.89493884680298
IYO_004050,PSPTO_4589,1.54390306766418,0.0455735788682667,1.49832948879592
IYO_004052,PSPTO_4588,1.96172063031141,0.536652683926424,1.42506794638498
IYO_004055,PSPTO_4587,-2.0380085478161,0.326370053931853,-2.36437860174795
IYO_004060,PSPTO_4586,1.23142655664178,-1.2877885914496,2.51921514809137
IYO_004065,PSPTO_4585,1.26693270456917,-0.722133085506393,1.98906579007557
IYO_004080,PSPTO_4582,-1.88111740131947,-0.223259654616298,-1.65785774670318
IYO_004090,PSPTO_4580,0.0910567492035748,6.65189814347883,-6.56084139427526
IYO_004100,PSPTO_4578,-1.96556621367494,1.98037523887989,-3.94594145255482
IYO_004115,PSPTO_4575,-0.794446749192256,1.28847742867272,-2.08292417786498
IYO_004210,PSPTO_4553,1.17245628677919,-0.34866319970788,1.52111948648707
IYO_004215,PSPTO_4551,2.18470574327757,-0.39363732579091,2.57834306906848
IYO_004220,PSPTO_4550,-0.959296761827581,-0.40851391365348,-0.550782848174101
IYO_004235,PSPTO_4547,1.5146411248195,-1.08362220242906,2.59826332724856
IYO_004260,PSPTO_4543,2.01216404818799,0.426563391024799,1.58560065716319
IYO_004270,PSPTO_4541,2.86463239575865,0.817426608516393,2.04720578724226
IYO_004315,PSPTO_4531,1.93080499622527,0.487859581183698,1.44294541504157
IYO_004370,PSPTO_0786,1.20961081515072,2.79277750542178,-1.58316669027106
IYO_004375,PSPTO_0787,-0.309778917173422,-1.26714580663326,0.957366889459841
IYO_004430,PSPTO_0799,0.996400509880066,0.272833165764918,0.723567344115148
IYO_004450,PSPTO_3326,1.78106749126553,0.0913365408125129,1.68973095045301
IYO_004455,PSPTO_5591,1.91268821696205,-0.567216263770485,2.47990448073253
IYO_004485,PSPTO_4345,-2.0243908645865,0.468699795997351,-2.49309066058385
IYO_004535,PSPTO_4895,-2.0113627933112,-0.132397395806139,-1.87896539750506
IYO_004565,PSPTO_4889,1.77072454184014,-0.0874491296272044,1.85817367146734
IYO_004570,PSPTO_4888,2.01133068356287,-0.318018459508024,2.32934914307089
IYO_004575,PSPTO_4887,1.72627648063024,-0.235104506584661,1.9613809872149
IYO_004580,PSPTO_4886,1.91034520343538,-0.391442811289235,2.30178801472462
IYO_004585,PSPTO_4885,2.90292615339907,-0.52986427776086,3.43279043115993
IYO_004610,PSPTO_4511,1.55679690632805,-0.395606393614242,1.9524032999423
IYO_004615,PSPTO_4884,1.32307658621706,-0.128972436522945,1.45204902274
IYO_004620,PSPTO_4883,0.0262598233692,-2.20380142767893,2.23006125104813
IYO_004635,PSPTO_0262,1.40262477337049,-0.0607915474702234,1.46341632084071
IYO_004650,PSPTO_4880,-1.40520376286658,0.0374408820979678,-1.44264464496455
IYO_004655,PSPTO_4879,-1.37589988104607,-0.135693081398481,-1.24020679964759
IYO_004665,PSPTO_4877,-1.05156705657124,0.770125878668269,-1.82169293523951
IYO_004690,PSPTO_3326,1.78106749126553,0.0913365408125129,1.68973095045301
IYO_004705,PSPTO_4869,1.64318229053625,0.157871630936068,1.48531065960018
IYO_004760,PSPTO_4858,-1.17235501174372,-0.412798408055745,-0.759556603687978
IYO_004805,PSPTO_4849,1.07323233828587,-1.32984310986598,2.40307544815185
IYO_004810,PSPTO_4848,0.542952534621714,-1.61641342875795,2.15936596337966
IYO_004820,PSPTO_4846,-0.75963299432608,0.562154819841545,-1.32178781416763
IYO_004860,PSPTO_4842,-1.81619188303975,-0.113175812962688,-1.70301607007706
IYO_004890,PSPTO_4835,-1.75402094200754,-0.617182264345216,-1.13683867766232
IYO_004895,PSPTO_4834,0.976222198430967,-1.14201113585842,2.11823333428939
IYO_004905,PSPTO_4832,2.51838882964596,-0.935924481650773,3.45431331129674
IYO_004915,PSPTO_4830,-1.36014243693599,-0.419509295604475,-0.94063314133151
IYO_004955,PSPTO_4822,-0.745308442689317,0.355426098467816,-1.10073454115713
IYO_004970,PSPTO_4820,-1.8711151666233,0.0381881420132606,-1.90930330863656
IYO_004980,PSPTO_4818,-1.38085275683722,-0.0856490835865303,-1.29520367325069
IYO_004985,PSPTO_4817,-1.1683893659738,-0.229196841104556,-0.939192524869246
IYO_004995,PSPTO_3326,1.8096586107666,-0.424705865514704,2.2343644762813
IYO_005050,PSPTO_4804,-1.3060779859632,0.325008324702103,-1.6310863106653
IYO_005060,PSPTO_4802,-1.09357104726856,0.225118038728503,-1.31868908599707
IYO_005065,PSPTO_4800,-1.68191935086012,-0.461385656537346,-1.22053369432278
IYO_005070,PSPTO_4799,-1.77858463339507,-0.0259313505174082,-1.75265328287766
IYO_005075,PSPTO_4798,-1.59335779323166,-0.0531621301798868,-1.54019566305177
IYO_005085,PSPTO_4795,-1.30701303060113,-0.457117368096623,-0.849895662504508
IYO_005090,PSPTO_4794,-1.36185122922206,0.618079726244907,-1.97993095546697
IYO_005095,PSPTO_4793,1.19978789675267,-0.261293014814825,1.4610809115675
IYO_005115,PSPTO_4789,-1.16760883980264,0.108685129180075,-1.27629396898271
IYO_005120,PSPTO_4788,1.6344757494282,-0.698171252080726,2.33264700150893
IYO_005125,PSPTO_4782,2.03025120916482,-0.37795512956318,2.408206338728
IYO_005130,PSPTO_4781,0.871027902662672,-0.0375168446247496,0.908544747287422
IYO_005135,PSPTO_4780,2.0936256573347,0.438170527103538,1.65545513023116
IYO_005170,PSPTO_2842,1.47939601584516,-0.281071860845,1.76046787669016
IYO_005245,PSPTO_3326,1.78106749126553,0.0913365408125129,1.68973095045301
IYO_005250,PSPTO_5591,2.48130209036747,-0.263974055602009,2.74527614596948
IYO_005375,PSPTO_1105,-1.51895121031568,0.198115571625204,-1.71706678194088
IYO_005400,PSPTO_1110,3.58460938247093,0.239533189109753,3.34507619336118
IYO_005405,PSPTO_1111,2.34738018179381,0.625877042927393,1.72150313886642
IYO_005435,PSPTO_1115,1.17291647122878,-0.989223880312082,2.16214035154087
IYO_005440,PSPTO_1116,1.4893090524249,-1.36565935806486,2.85496841048976
IYO_005445,PSPTO_1117,1.19906594210458,-1.17722589088021,2.37629183298479
IYO_005450,PSPTO_1118,2.0163141454241,-1.27598924241503,3.29230338783912
IYO_005455,PSPTO_1119,1.97906236025544,-1.19468702273188,3.17374938298732
IYO_005460,PSPTO_1120,1.77286062854226,-0.66029865989029,2.43315928843255
IYO_005465,PSPTO_1121,2.19889036607491,-0.820582476199743,3.01947284227466
IYO_005470,PSPTO_1122,4.20552839035681,-0.434493301815301,4.64002169217211
IYO_005475,PSPTO_1123,3.96945493563991,-0.603443676203298,4.57289861184321
IYO_005485,PSPTO_1125,2.875488596776,-0.454575640083224,3.33006423685922
IYO_005490,PSPTO_1126,2.87909627713449,-0.742529186928948,3.62162546406344
IYO_005495,PSPTO_1127,0.893768705319333,-0.631096315846857,1.52486502116619
IYO_005540,PSPTO_1135,2.37611086177183,0.605307904491463,1.77080295728037
IYO_005545,PSPTO_1136,1.32050200213574,-0.539651255318093,1.86015325745384
IYO_005565,PSPTO_4511,1.55679690632805,-0.395606393614242,1.9524032999423
IYO_005595,PSPTO_1142,1.72752518356723,-0.946692508505383,2.67421769207261
IYO_005620,PSPTO_1147,-1.44264072013959,0.273000448828333,-1.71564116896792
