"","rvs","rvs_p","rvm","rvm_p","mvs","mvs_p"
"IYO_005040",0.151308122042668,0.857457488660888,0.358990041105264,0.707648283442162,-0.207681919062596,0.721133333085195
"IYO_005045",-0.132662755875354,0.913061272858214,0.633447692284084,0.552192119413776,-0.766110448159438,0.241093544152972
"IYO_005050",0.364993278586266,0.790618344618642,-0.514019294258848,0.775442775824382,0.879012572845114,0.36937656350297
"IYO_005055",-1.05674847573257,NA,-1.26182658986792,0.643434655153724,0.205078114135349,0.912845622603432
"IYO_005060",0.22839122035428,0.822447248750245,-0.853218661815864,0.41353947708442,1.08160988217014,0.112887589326599
"IYO_005065",0.907085285437885,0.356376346988095,-0.29726879888863,0.891928229916281,1.20435408432652,0.216064975317184
"IYO_005070",0.669487699997894,0.527733120766139,-0.782857553879951,0.659464846231038,1.45234525387785,0.133879240468704
"IYO_005075",0.588976410656627,0.534595733278932,-0.759641723919291,0.604146479864473,1.34861813457592,0.116249799891306
"IYO_005080",0.0319894783604364,0.989872805638271,0.00708363247226993,0.99720410528833,0.0249058458881665,0.985769884065164
"IYO_005085",0.678909525630779,0.389514988512056,-0.293343386197947,0.85441731281921,0.972252911828726,0.205849462422271
"IYO_005090",-0.0623290578686558,0.974072153812607,-1.23654726959356,0.36157228090892,1.17421821172491,0.195906932435393
"IYO_005095",-0.510346201902788,0.527733120766139,0.739599462485568,0.537650978226587,-1.24994566438836,0.0825118902066664
"IYO_005100",-1.54916951878693,0.273269920616555,-0.350548536772167,0.918382424224695,-1.19862098201476,0.438703012699892
"IYO_005105",-0.644877665069631,0.673079690382078,0.00434364165374558,0.998763962652423,-0.649221306723377,0.627983647536629
"IYO_005110",0.0182482578593246,0.986000164588378,-0.736085846622959,0.175924286561399,0.754334104482284,0.0583680244320452
"IYO_005115",0.487932355504468,0.569032618844533,-0.590744859513622,0.672147617278334,1.07867721501809,0.155682856288183
"IYO_005120",-0.730028804321193,0.567513515114407,0.577697943267187,0.783260268805928,-1.30772674758838,0.25026305796603
"IYO_005125",-1.1968713185002,0.273269920616555,0.663532936417846,0.747792910491516,-1.86040425491804,0.0921665260517025
"IYO_005130",-0.47173811415341,0.501155959503072,0.142524217928821,0.925240490850982,-0.614262332082231,0.348957547076224
"IYO_005135",-1.40170927946047,0.122460708783791,0.342305046927941,0.872534641053419,-1.74401432638841,0.0746276019174521
"IYO_005140",-0.16688106480246,0.867852914819051,-0.284759222635632,0.81914933388992,0.117878157833173,0.875949301029844
"IYO_005145",0.0517766379718263,0.984402605728046,-0.316206301410631,0.894017589525998,0.367982939382457,0.749520719767841
"IYO_005155",-0.0934979365140668,0.96511133454054,-0.788659865986262,0.690574664074447,0.695161929472195,0.53802340581837
"IYO_005160",-0.255580598266555,0.54753470493661,-0.722370994414647,0.245993513909738,0.466790396148091,0.302210785433454
"IYO_005165",0.0498954975474137,0.96511133454054,0.0250119477163708,0.987616286233517,0.0248835498310429,0.975059469747872
"IYO_005170",-0.585086923755529,0.589748097522171,0.646860998749658,0.707648283442162,-1.23194792250519,0.195038580541414
"IYO_005175",-0.0809174893860515,0.944982268522102,-0.592778907764985,0.672147617278334,0.511861418378933,0.510718966757205
"IYO_005180",0.0387844684180032,0.984951280122977,-0.111878689645233,0.957674799476342,0.150663158063237,0.87363521435032
"IYO_005185",0.160550967748023,0.774608357326086,-0.099902661293111,0.918382424224695,0.260453629041134,0.546156701624922
"IYO_005190",0.365086731324839,0.702621259920909,-0.264694902227074,0.88969361714673,0.629781633551913,0.469660878832366
"IYO_005195",0.150118846718965,0.815012013260779,-0.14304439952003,0.885026763150873,0.293163246238995,0.525634094526722
"IYO_005200",-0.198257207837382,0.660420230710368,-0.0652228091762587,0.945761314514918,-0.133034398661124,0.756887608297994
"IYO_005205",0.218002946713843,0.913061272858214,-0.802676342720313,0.681147347289314,1.02067928943416,0.345360859570272
"IYO_005210",0.19656561392078,NA,-0.338067430411821,0.885026763150873,0.534633044332601,0.627921323117379
"IYO_005215",0.0970336217028537,0.951964252645721,-0.609938313885876,0.690574664074447,0.70697193558873,0.408945495153705
"IYO_005220",-1.25547321635724,0.158457877200236,-0.416463816186348,0.820527648384974,-0.839009400170889,0.389474655074428
"IYO_005225",0.108303901009594,0.937582234507457,-0.018355554605448,0.991965475208599,0.126659455615042,0.875057560335902
"IYO_005230",-0.545843826591068,0.158457877200236,-0.468782098122361,0.508714018017306,-0.0770617284687062,0.883752377693012
"IYO_005240",-2.49474186234139,NA,-2.19333357636527,NA,-0.301408285976124,NA
"IYO_005245",-1.24171301373938,0.165177110790369,0.151396540910212,0.947974445250732,-1.39310955464959,0.145551202312588
"IYO_005250",-1.12309603153066,0.340176345361047,1.67603713922756,0.315647877753827,-2.79913317075821,0.0112654180143989
"IYO_005255",0.398969625044612,0.78933251640858,0.243437598753884,0.920600039318206,0.155532026290728,0.902453389371685
"IYO_005260",0.0255571927285816,0.990101635366432,0.155001513764257,0.941056605321277,-0.129444321035675,0.901502778405925
"IYO_005265",0.512165867485898,0.208357511115431,-0.174870975608239,0.840029206592711,0.687036843094137,0.108550378070807
"IYO_005270",-0.485863275110805,NA,-0.961773254325917,0.690574664074447,0.475909979215111,0.738552427511172
"IYO_005275",0.469180245973029,0.634545745950976,0.0303968602608435,0.989261687079549,0.438783385712186,0.64934687935243
"IYO_005280",0.784731004526673,0.298089182195669,-0.733406707717279,0.690574664074447,1.51813771224395,0.116206961774966
"IYO_005285",-0.273683556008083,0.785575265392704,0.303266515019277,0.835310272975043,-0.57695007102736,0.443192017136128
"IYO_005290",0.148638186067977,0.875573585670951,-0.735430172603859,0.47882069533191,0.884068358671836,0.166441153545471
"IYO_005295",0.613407759386388,0.375551245715134,-0.869326009065144,0.487510405517077,1.48273376845153,0.0447224015894203
"IYO_005300",0.126005106832571,0.883388398281409,-0.152211346819552,0.903088236607989,0.278216453652124,0.623819036261466
"IYO_005305",0.152076675359365,0.807404821255032,-0.710579471718649,0.341119781960447,0.862656147078014,0.0758078925540201
"IYO_005315",-0.0717191896918797,0.977911327312625,-0.608969045806481,0.759780093934476,0.537249856114601,0.644269494492772
"IYO_005320",0.114812897399365,0.962341009274153,-0.428117265454157,0.842568356111501,0.542930162853522,0.641910867038696
"IYO_005325",-0.086156294064599,0.96220184272466,-0.382205218005793,0.800053415866008,0.296048923941194,0.738249349252406
"IYO_005330",-0.510315660891428,0.540725007308172,0.359129263206374,0.802799718501388,-0.869444924097802,0.254877559195227
"IYO_005335",1.08540005052161,0.116734672637653,-0.187583565923846,0.918382424224695,1.27298361644546,0.089997660684304
"IYO_005340",0.0728206465092512,0.960917914444876,-0.481086696490247,0.694423749021036,0.553907342999498,0.425837645792968
"IYO_005345",-0.699809645640006,NA,0.318490702905058,0.927706829734155,-1.01830034854506,0.509687966888518
"IYO_005350",-0.111744034104354,0.96511133454054,-0.419056302833559,0.86446994959381,0.307312268729205,0.819231719224536
"IYO_005355",-0.155487079102804,0.942770575801349,-0.383446627560226,0.863031630138177,0.227959548457421,0.852646833932989
"IYO_005360",-0.251932570481486,0.93378562003479,0.224072868420702,0.951536977805665,-0.476005438902188,0.777731438414027
"IYO_005365",-0.392221731504545,0.823592548028846,-0.601622827884462,0.785338786986346,0.209401096379917,0.882827184191839
"IYO_005370",-0.0910540007480562,0.981946967113826,-1.44064170666102,0.582145266859907,1.34958770591296,0.401087032698573
"IYO_005375",0.140090775449276,0.950551144351823,-1.00978538226276,0.563458139597337,1.14987615771204,0.280926117445769
"IYO_005380",0.166959122407934,0.816545853048165,0.0642299702671131,0.961825942873933,0.102729152140821,0.857243844249219
"IYO_005385",0.0230560176445694,0.989872805638271,0.41450284160274,0.750234055748282,-0.391446823958171,0.605165978475662
"IYO_005390",-0.312504771621935,0.663944266862946,-0.718753767708559,0.433080111031702,0.406248996086623,0.51466213823827
"IYO_005395",0.138740158313083,0.937582234507457,-0.498618331452618,0.756353230298895,0.637358489765701,0.48122893520472
"IYO_005400",-2.74744933961941,0.0498397539619068,0.209859617319813,0.961180174150751,-2.95730895693922,0.0571068594257921
"IYO_005405",-1.92383612762369,0.0686883129357886,-0.327162417866033,0.906661343010694,-1.59667370975766,0.18118266276297
"IYO_005410",-0.365191120700872,0.711446562189338,-0.129561534063344,0.945761314514918,-0.235629586637528,0.789182226350188
"IYO_005415",0.433400279428066,0.470296397844655,-0.307417084695703,0.767497301931582,0.740817364123769,0.18460023705008
"IYO_005420",-0.0513393336558415,0.947095198335437,-0.141793049925679,0.855504770461182,0.0904537162698376,0.834467753231703
"IYO_005425",-0.20889705563803,0.790764241179597,-0.829419357564536,0.309452470735516,0.620522301926506,0.280591328442293
"IYO_005430",-0.00754229613551735,0.996115622281842,1.13101083469572,0.306371174642348,-1.13855313083124,0.131774527558124
"IYO_005435",-0.217866492639329,0.890559054062383,1.43897001743531,0.232411175298014,-1.65683651007464,0.0537199434059715
"IYO_005440",-0.328489447562762,0.833459148469297,1.68788143168594,0.227289753208401,-2.01637087924871,0.0415197575110578
"IYO_005445",-0.180313932403845,0.918993735977771,1.62782505262281,0.183526477758128,-1.80813898502666,0.042820388800938
"IYO_005450",-0.667461135014963,0.613899974961187,1.84582742156692,0.230243304352969,-2.51328855658189,0.0197103961687784
"IYO_005455",-0.486655114611601,0.727052121960343,2.04353037792416,0.129749734660369,-2.53018549253576,0.0113609394593559
"IYO_005460",-0.380114265045781,0.761389589875498,2.01501831610957,0.0565374864475912,-2.39513258115535,0.00486401182412561
"IYO_005465",-0.635573739030126,0.607578496204238,2.15907638286596,0.104524028895613,-2.79465012189609,0.00580375963036055
"IYO_005470",-2.69672418684922,0.0728958129886814,1.76382239106535,0.521363201893954,-4.46054657791457,0.00579198704326789
"IYO_005475",-2.73367587935944,0.0723092508316932,1.46817979888333,0.617294417497936,-4.20185567824277,0.0107148547916633
"IYO_005480",-0.20889705563803,0.790764241179597,-0.829419357564536,0.309452470735516,0.620522301926506,0.280591328442293
"IYO_005485",-1.78244043954955,0.136046353030153,1.22575196771284,0.57144097078166,-3.00819240726239,0.0145114797076268
"IYO_005490",-1.8655040924384,0.192314126719395,0.910942990555352,0.74353638760268,-2.77644708299375,0.0607897999987491
"IYO_005495",-0.305232771393914,0.792321333946945,0.377788584686253,0.804419400543333,-0.683021356080168,0.412213830331649
"IYO_005500",0.0239685433042046,0.984951280122977,0.224998062562871,0.804493752642296,-0.201029519258667,0.704342871560324
"IYO_005510",0.0961007918575149,0.941273658822272,-0.717789128058007,0.474420064071778,0.813889919915522,0.197311655365413
"IYO_005515",0.425831299487329,0.726725760127019,-0.0659699183727812,0.972710309819861,0.49180121786011,0.624174840668806
"IYO_005520",0.251115656648121,0.890996811160927,-0.767407899413005,0.692084133511045,1.01852355606113,0.348285448806078
"IYO_005525",0.0113593598800122,0.996725578381776,-0.587371760891063,0.804419400543333,0.598731120771075,0.660967791178805
"IYO_005530",-0.578215226715502,0.302718482890833,-0.0759480581312918,0.963326920803206,-0.502267168584211,0.408945495153705
"IYO_005535",-0.377341625427599,0.667445805078952,0.510072486426544,0.694875899277637,-0.887414111854143,0.218732608974331
"IYO_005540",-1.66248141801698,0.077468559014354,0.422227140541998,0.84347576990224,-2.08470855855897,0.0415462826817742
"IYO_005545",-0.233200812503204,0.890996811160927,1.09275917430353,0.470786632170496,-1.32595998680674,0.165518962616504
"IYO_005550",-0.408125400954107,NA,0.187234534816974,0.968904653005846,-0.595359935771081,0.777731438414027
"IYO_005555",0.41881596492827,0.592919415260544,-0.0677956698171308,0.968904653005846,0.486611634745401,0.495507946399642
"IYO_005560",-0.0934979365140668,0.96511133454054,-0.788659865986262,0.690574664074447,0.695161929472195,0.53802340581837
"IYO_005565",-1.08407629968722,0.273269920616555,-0.0969545116201862,0.968904653005846,-0.987121788067032,0.345360859570272
"IYO_005570",-0.301429722680202,0.454575869647093,-0.212990684436559,0.764051168072977,-0.0884390382436431,0.839633644890197
"IYO_005575",-0.522524768542424,0.386314900187429,-0.796970072042392,0.36157228090892,0.274445303499968,0.671305334314059
"IYO_005580",0.0459137421009271,0.987274352234722,-0.40592142984557,0.886175918035922,0.451835171946497,0.749520719767841
"IYO_005585",0.0615631921535494,0.920083865277379,-0.186071512910349,0.762745618809764,0.247634705063898,0.466812754238026
"IYO_005590",-0.710251553431044,0.515897327170382,-0.33127166737881,0.880126838660506,-0.378979886052234,0.731651525358134
"IYO_005595",-1.26011685831465,0.362628684179822,-0.803857178628897,0.747792910491516,-0.45625967968575,0.764919140849917
"IYO_005600",0.102377809625246,0.941603936426216,-0.250919352207121,0.865795009801726,0.353297161832367,0.642701158321878
"IYO_005605",0.527282811743394,0.634045470504177,0.480593014584631,0.785338786986346,0.0466897971587631,0.970055498463683
"IYO_005610",-1.88588885805353,0.0518622743747592,-0.920416678275061,0.642043691434181,-0.965472179778469,0.401576677881871
"IYO_005615",-0.158637973052793,0.906165751515738,-0.486148459173429,0.713442112147345,0.327510486120636,0.683369670797765
"IYO_005620",0.023953290045654,0.991524223195009,-1.16298522299762,0.398166812055087,1.18693851304327,0.195038580541414
"IYO_005625",0.688046914068964,0.673809822788693,-1.42944468466118,0.502620713087079,2.11749159873015,0.107418782115773
"IYO_005630",-1.43738705934987,0.362628684179822,1.14353968954323,0.690574664074447,-2.5809267488931,0.089997660684304
"IYO_005635",-1.30053765535497,0.409748771324504,1.16299883223436,0.674409845265786,-2.46353648758933,0.0990971477950154
"IYO_005640",-0.0255989494347619,0.991524223195009,-0.549166381619577,0.804419400543333,0.523567432184815,0.683369670797765
"IYO_005645",0.105563540930387,0.941198520968044,-0.784348637797041,0.471309599266664,0.889912178727428,0.195967097771846
"IYO_005650",0.76866291745125,0.235161474312818,-0.875065507910329,0.386370954528971,1.64372842536158,0.0112512911126536
"IYO_005655",-0.2459524244522,0.882816702065917,-0.481110213694446,0.796470132169447,0.235157789242246,0.834740119683622
"IYO_005660",0.20462214849743,0.830161017246283,-0.407965188610073,0.768803663949201,0.612587337107503,0.412861833027042
"IYO_005665",0.637630868181919,0.458498974579068,-0.369569709354882,0.84588162344832,1.0072005775368,0.273604785190863
"IYO_005670",0.154249711869925,0.840770189285005,-0.0781718680348631,0.961829303566724,0.232421579904788,0.718199470944935
"IYO_005680",-0.208324326278984,0.920942969615393,-0.978282565658555,0.599165652035228,0.769958239379572,0.504777480826395
"IYO_005685",-0.881930684418761,0.288799265752333,1.53959365420247,0.161291198163624,-2.42152433862123,0.0024380958734299
"IYO_005690",-0.451642679769616,0.677523661455128,0.630978038333348,0.690574664074447,-1.08262071810296,0.217427935165476
"IYO_005695",-0.168787323375226,0.851203962403155,0.408427154702424,0.708276949421255,-0.57721447807765,0.345360859570272
"IYO_005700",-0.648419097200434,0.311582720808737,0.50525853463259,0.685334642280632,-1.15367763183302,0.0824800194177577
"IYO_005705",1.31485141992533,0.0847112620863049,0.267398943737729,0.886906199166634,1.04745247618761,0.22364316450797
"IYO_005710",0.810010998778864,0.313507994125051,-0.715430017299324,0.6227507550138,1.52544101607819,0.0611979128831648
"IYO_005715",0.920263724080726,0.173528249914732,-0.404791381338306,0.767497301931582,1.32505510541903,0.0619820239333505
"IYO_005720",0.182555184505621,0.944858086223024,-1.5407868244379,0.418700999858159,1.72334200894352,0.169837148380609
"IYO_005725",0.167879938981804,0.89738118004805,-1.12623593958666,0.27961320871592,1.29411587856846,0.0722719108554458
"IYO_005735",-0.602833306471873,0.543115872181601,0.089868116328534,0.968904653005846,-0.692701422800407,0.477187396042469
"IYO_005740",0.114941532803995,0.936121661236039,0.0107767898251431,0.996819853810426,0.104164742978852,0.91051288824229
"IYO_005745",0.150118846718965,0.815012013260779,-0.14304439952003,0.885026763150873,0.293163246238995,0.525634094526722
"IYO_005750",-0.536170883461996,0.54753470493661,0.371840662191091,0.805278164793375,-0.908011545653087,0.262502972574715
"IYO_005755",-1.27382828736368,0.362628684179822,0.970845311991742,0.694875899277637,-2.24467359935542,0.0972133624521936
"IYO_005760",-0.364746040460157,0.790618344618642,0.447025361560959,0.806213112755197,-0.811771402021117,0.411333992762879
"IYO_005765",0.0647285456480168,0.968154159298816,-1.30472659672922,0.437883990814691,1.36945514237724,0.199697780272299
"IYO_005770",0.152266119940785,0.951675276420675,-0.759771766828154,0.725573001286044,0.912037886768939,0.456577347468407
"IYO_005775",0.185781064467856,0.783114493183223,-0.303792668632685,0.723588024943579,0.489573733100541,0.309897800642504
"IYO_005780",0.572695707235217,0.318903559997477,1.32087845480014,0.0510570754487207,-0.748182747564922,0.195038580541414
"IYO_005785",0.736027219809118,0.195398867726049,1.36760581491547,0.0519188081512071,-0.631578595106347,0.301374827466824
"IYO_005790",-2.23111067508758,0.078658072514408,2.03221580722637,0.326226129360991,-4.26332648231395,0.00151796961037712
"IYO_005795",-1.80824071705921,0.139795987366816,2.11866135111891,0.245917574708199,-3.92690206817812,0.00160123080280662
"IYO_005800",-1.20854462024834,0.419884463453549,1.94506480729454,0.359230992945496,-3.15360942754289,0.0207032412707472
"IYO_005805",0.41409498103032,0.596032251224649,0.879005166980251,0.389517214790221,-0.464910185949931,0.51260032338116
"IYO_005810",-0.142484895880547,0.928874565727928,-0.0221704167895274,0.991965475208599,-0.12031447909102,0.904212027209394
"IYO_005815",0.140739304396709,0.951809949032755,-0.470318377969512,0.827422763260918,0.611057682366221,0.604184667370385
"IYO_005820",-0.1405434583331,0.836268567557766,0.257631352510278,0.764051168072977,-0.398174810843378,0.392782671068028
"IYO_005825",-1.6532092909088,0.202186171620742,-0.428613043874586,0.890069101753922,-1.22459624703422,0.396308015505813
"IYO_005830",1.19539654554932,0.043925237777569,-0.145549020057102,0.928441863933825,1.34094556560642,0.0410241445254733
"IYO_005835",0.482285430196909,0.192314126719395,-0.615133517753539,0.334301320390451,1.09741894795045,0.0070010567842256
"IYO_005840",-0.143663304556556,0.913286188515937,-0.205448654758596,0.90260134244249,0.0617853502020402,0.943815838969723
"IYO_005845",-0.582921444803387,0.352844448530608,-0.362832313909734,0.762481662749871,-0.220089130893653,0.756887608297994
"IYO_005850",-1.05222894698514,0.171114906137751,-0.00942878478825847,0.99720410528833,-1.04280016219688,0.209614469299236
"IYO_005855",-1.44254167298061,0.113525994557671,-0.94617913491166,0.579719183956694,-0.496362538068951,0.653621425341237
"IYO_005860",0.0106939526941607,0.994403064475294,-1.01595467600786,0.298425126104513,1.02664862870202,0.123948700723194
"IYO_005865",0.332110823123089,0.65550024446235,1.10910082733922,0.176737625895925,-0.776990004216135,0.202668660731031
"IYO_005870",3.50975245083964,0.0432952246748934,1.4643626578523,0.690574664074447,2.04538979298734,0.314325694528747
"IYO_005875",-0.325305252407728,0.890559054062383,0.728440940296658,0.767497301931582,-1.05374619270439,0.442455827849374
"IYO_005880",-3.21060062308239,0.0370940215140127,-3.42389924364625,0.131355807115925,0.213298620563854,0.923316745645421
"IYO_005885",-1.39683924278709,0.045351917915439,-1.1934841909356,0.302535254465976,-0.203355051851484,0.825052415281989
"IYO_005890",-0.0388449906522753,0.990348888420979,1.70716944489682,0.375049134489572,-1.7460144355491,0.177978322126885
"IYO_005895",-0.00553544070306222,0.997942072061632,-0.394995716305584,0.823518345181263,0.389460275602522,0.694079189277834
"IYO_005900",-0.799443549741174,0.454834266033909,1.85938112063026,0.146004833510777,-2.65882467037143,0.00490391468319054
"IYO_005905",-2.98139182103018,0.0268392443342121,-1.67801562633622,0.493508961291645,-1.30337619469395,0.40948577396707
"IYO_005910",-3.33146049636669,0.141792348644532,-2.54996827767247,0.526126589418353,-0.781492218694224,0.778010332010956
"IYO_005915",-2.80979107337768,0.045351917915439,-2.23918222413949,0.344095741601888,-0.570608849238189,0.752236008032691
"IYO_005920",-2.51826589694722,0.0780336383947224,-2.92272078291048,0.175524003490459,0.40445488596326,0.830117310038478
"IYO_005925",-2.95423356330382,0.273269920616555,-2.36102413306984,0.627606505937626,-0.59320943023398,0.856457771011702
"IYO_005930",0.142828079817175,0.868150934316743,-0.145519589156303,0.90743578897982,0.288347668973478,0.612821637242264
"IYO_005935",-0.233612905237566,0.79021550705107,-0.381596044585321,0.774913399913517,0.147983139347756,0.855425915950221
"IYO_005945",0.0655283177523642,0.943109359814148,-0.620857994543181,0.36062654001791,0.686386312295545,0.128343110185574
"IYO_005950",-0.315921605207895,0.822493356551646,-1.4785525162117,0.419656156411335,1.1626309110038,0.340906740219142
"IYO_005955",-0.201828483606964,0.723016568835082,-0.124515383886331,0.90260134244249,-0.0773130997206326,0.883164320814886
"IYO_005960",0.263306175647228,0.826005302299169,0.706302259880412,0.598465311702442,-0.442996084233183,0.605165978475662
"IYO_005965",-1.09635862711273,0.443812684546676,0.642344983586994,0.800053415866008,-1.73870361069972,0.195038580541414
"IYO_005970",0.766422789261991,0.143089285322928,-0.252562261969168,0.823546438006517,1.01898505123116,0.0723052574164699
"IYO_005975",0.20739616862192,0.812297277710197,-1.14308698294807,0.149015757788445,1.35048315156999,0.0204369575042204
"IYO_005980",0.983865125335002,NA,-3.95484297224304,0.49846034091102,4.93870809757804,0.165518962616504
"IYO_005985",0.470060969295781,NA,-0.339106246266393,0.938374751472934,0.809167215562173,0.662769900544701
"IYO_005990",-0.282403694139294,0.763164430353158,-0.881611798502153,0.436127921317068,0.59920810436286,0.42726094353861
"IYO_006000",0.232179193324935,0.78512894420621,-0.744894166449426,0.409787221991006,0.977073359774361,0.0976273516451541
"IYO_006005",-0.0307783810970739,0.987274352234722,-0.190088737634895,0.918382424224695,0.159310356537821,0.863651901142328
"IYO_006010",0.13308917145382,0.89951625839067,-0.0351424950132949,0.976821034490067,0.168231666467115,0.805729481050488
"IYO_006015",-0.381237138442697,0.631678929393557,-0.520452253803797,0.678096986627772,0.1392151153611,0.862422633606404
"IYO_006020",-0.507104863470675,0.48657321245698,-0.451026670042104,0.721579992803765,-0.0560781934285707,0.94639027875454
"IYO_006025",-0.669060254139835,0.192314126719395,-0.621404202726149,0.51027630641249,-0.0476560514136858,0.94634698269386
"IYO_006030",-0.625213473435141,0.285592599421723,-0.412585936256044,0.713390331068867,-0.212627537179097,0.758165560996114
"IYO_006035",-1.22232246946893,0.0320273413846953,-0.152762180978248,0.919374775437792,-1.06956028849068,0.0968727240802654
"IYO_006040",-0.548614618299967,0.513706515398881,-0.52928915368504,0.707648283442162,-0.0193254646149267,0.985770018279785
"IYO_006045",-0.997561872043897,0.182193500319974,-0.0723616275728752,0.9691278030471,-0.925200244471021,0.255293925610941
"IYO_006050",-1.24253913199843,0.108053015907743,-0.453769000519273,0.781753341975659,-0.78877013147916,0.37834412422392
"IYO_006055",-1.31313059595198,0.0490906108151231,-0.126351800768352,0.946545067706522,-1.18677879518363,0.121318805823825
"IYO_006060",-0.987215986792932,0.195398867726049,-0.34034860433122,0.830929313790466,-0.646867382461712,0.444276590953397
"IYO_006065",-1.95325375254766,0.0526866751799464,-0.785245346333093,0.707358391082098,-1.16800840621456,0.325476538910266
"IYO_006070",-2.29846499028733,0.0273351582460525,-0.524805147650574,0.818845909778754,-1.77365984263675,0.133879240468704
"IYO_006075",0.799825178458982,0.369393902448045,-0.194692657582843,0.925552062619582,0.994517836041824,0.266312328585278
"IYO_006080",0.106201087778501,0.885324110313282,-0.60606400176065,0.344095741601888,0.712265089539151,0.0953080053589022
"IYO_006085",-1.01014838644122,0.531276007224854,1.8086436576732,0.409787221991006,-2.81879204411442,0.0458144959193094
"IYO_006090",-0.882750828355352,0.630184225077147,0.14860134146178,0.968904653005846,-1.03135216981713,0.522993100032841
"IYO_006095",-1.50816717178622,0.366130694553317,0.227691782510811,0.957674799476342,-1.73585895429703,0.29938705282044
"IYO_006100",-1.16776091313099,0.471132790249239,0.370445752461541,0.918382424224695,-1.53820666559253,0.317688600719011
"IYO_006105",0.0263561877356526,0.979664964775505,0.0860367512145305,0.930840092923163,-0.0596805634788779,0.905811825800102
"IYO_006110",1.00483088435642,0.208136746021724,-0.329318757505422,0.84982348997395,1.33414964186184,0.112140024805683
"IYO_006115",-0.397516515697568,0.844275922151373,-0.865904780185972,0.717820654544202,0.468388264488404,0.750985489948602
"IYO_006120",-0.530769614915283,0.748754579840222,-1.11413285091725,0.586248420882311,0.583363236001971,0.661329390147117
"IYO_006125",-0.465335726694979,0.742819595095826,-1.3172622178754,0.407762074943231,0.85192649118042,0.434586539823008
"IYO_006130",-0.499690133193215,0.654147813987462,-1.55449143652932,0.212349066932844,1.05480130333611,0.261567190701875
"IYO_006135",0.184289659968854,0.816545853048165,0.0430173903307165,0.972542118504973,0.141272269638138,0.824561874904049
"IYO_006140",0.0595106750091694,0.975366721490197,0.280218446445428,0.877571928788198,-0.220707771436258,0.818325828799447
"IYO_006145",-0.860536334843251,0.273269920616555,0.181834910087966,0.922468704293513,-1.04237124493122,0.195038580541414
"IYO_006150",-0.366387531060779,0.758103627030262,0.112858158581683,0.96367510753178,-0.479245689642462,0.612821637242264
"IYO_006155",0.954552054370667,0.273269920616555,-0.886901734517557,0.552192119413776,1.84145378888822,0.0335728894410919
"IYO_006160",-0.222039286075866,0.858732991009077,-0.21026811547352,0.909411542198263,-0.0117711706023458,0.992045904243855
"IYO_006165",0.656510016889192,0.368439174366285,-0.389728870835008,0.775442775824382,1.0462388877242,0.146479323265064
"IYO_006170",0.0999339667379485,0.970159126343477,-0.608109229248539,0.800053415866008,0.708043195986487,0.604102869543513
"IYO_006175",0.691001800504171,0.511732948205129,-0.213521976693556,0.92660686512826,0.904523777197728,0.364358358601399
"IYO_006180",0.67191690250507,0.462961292879117,-0.39841910436151,0.804419400543333,1.07033600686658,0.210481323213068
"IYO_006185",-0.0815614699071646,0.857457488660888,-0.585306704867328,0.13124952696882,0.503745234960163,0.0890573234927815
"IYO_006190",0.392233725021262,0.573490333036987,-0.439203358590408,0.706630500023544,0.83143708361167,0.192143231459798
"IYO_006195",0.670284419061006,0.686195604898404,0.0589155480928972,0.986287636832693,0.611368870968109,0.67510009249962
"IYO_006200",0.622498222014396,0.589748097522171,-0.347499647303618,0.872534641053419,0.969997869318014,0.345560969405256
"IYO_006205",-0.236682109072834,0.895473197453226,-0.623524483498268,0.740976149739795,0.386842374425434,0.730090110275127
"IYO_006210",-0.0468790728872214,0.972207266456,-0.433228438003389,0.703154271231511,0.386349365116168,0.554896715008692
"IYO_006215",-0.355637944314138,0.681448157088746,-1.21968344002555,0.184555844761891,0.864045495711408,0.216064975317184
"IYO_006220",1.22666498210345,0.482228059255969,1.27673643954308,0.661248736628171,-0.0500714574396311,0.981720959870118
"IYO_006225",1.27407639987037,0.497018877758407,1.51771815424648,0.595707652915503,-0.243641754376106,0.908374528896548
"IYO_006230",1.76828687749213,0.273269920616555,1.40610858502606,0.625453817099786,0.362178292466072,0.850995105322683
"IYO_006235",-1.5029021031543,0.171114906137751,0.147158607487469,0.964287694171533,-1.65006071064177,0.158624573210477
"IYO_006240",-0.540179467871826,0.631678929393557,-0.591243644224831,0.737335957626181,0.0510641763530054,0.967312484685633
"IYO_006245",-0.664107349836859,0.385245030691924,-0.92225017514353,0.41541312907345,0.25814282530667,0.756887608297994
"IYO_006250",0.559110375191151,0.742059760926267,-1.65532812113175,0.376928354565031,2.2144384963229,0.0746276019174521
"IYO_006255",0.464244047469152,0.828864762679915,-2.19723029426991,0.294262672960015,2.66147434173906,0.0594715426168764
"IYO_006260",-0.951109471239552,0.0750932914780636,0.337212247630002,0.76682097371023,-1.28832171886955,0.0258706371350332
"IYO_006265",-0.573100490660598,0.291156858826665,-1.02542816324993,0.165707707457361,0.452327672589332,0.438703012699892
"IYO_006270",-0.7114249384073,0.377096739753687,-0.307817261325656,0.848791430577263,-0.403607677081644,0.639382704645726
"IYO_006275",-0.699671871802485,0.318187679915891,-0.0324553684244027,0.984710097482267,-0.667216503378083,0.355641676552344
