"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IYO_003645",749.91988764158,-0.894508124295525,0.401854330223417,-2.22595118932328,0.026017451038759,0.0474431074271039
"IYO_003650",530.47926686377,-0.360033760280771,0.473750826225515,-0.759964395522526,0.447275867554819,0.535681227417415
"IYO_003655",374.108767371675,-0.889994470105231,0.267436702589474,-3.3278695911511,0.000875128216452779,0.00231602403780974
"IYO_003657",265.525400727323,-1.5231844743414,0.188158015897135,-8.09524094457988,5.7151115657209e-16,1.07241303154189e-14
"IYO_003660",4.89047561172759,-0.349616909976892,0.794133372492276,-0.440249613084094,0.659756330040894,0.72768346072201
"IYO_003665",15.1352605437206,-1.06691302852041,0.495492750186848,-2.15323640581641,0.031300103854028,0.055816279619522
"IYO_003675",61.3878633407267,-1.68164212169932,0.269351826591088,-6.24329206518533,4.28455777821379e-10,3.70330944960916e-09
"IYO_003680",63.9677214878329,0.303928297383292,0.205006740301884,1.48252831558485,0.138199775087604,0.198104507561507
"IYO_003685",158.280270947539,-0.499064112040053,0.230591587303478,-2.16427718754215,0.0304430824360276,0.0545052048416043
"IYO_003690",11.4133182456075,-0.585608266695973,0.543231067047632,-1.07800952894438,0.281029503683157,0.361990394801799
"IYO_003695",102.344240011245,-0.677046975392683,0.233380417552496,-2.90104449419107,0.00371921064562104,0.00851087660329567
"IYO_003700",176.757472694183,0.693258056688408,0.335066095508585,2.06901881742507,0.0385443209206646,0.0666109075447137
"IYO_003705",124.535582143657,-0.0732951980549483,0.299604571551114,-0.244639785285933,0.806735355691066,0.853804566690286
"IYO_003710",127.009540551763,0.356212919924543,0.353565012806174,1.00748916612918,0.313699761387058,0.396952689142597
"IYO_003715",542.236981406265,1.14730349494601,0.168559166162109,6.80653281022172,9.9978937193456e-12,1.07699532898951e-10
"IYO_003720",187.389974199137,1.1624458033097,0.192727456366652,6.03155266625954,1.62391782530915e-09,1.27653107970586e-08
"IYO_003725",10.8709527615502,-0.663381398402865,0.496393850745213,-1.33640132206908,0.181418134436986,0.248717684098654
"IYO_003727",100.85440438768,0.222681910815775,0.301281498638368,0.739115783153559,0.459836693658641,0.547680189805961
"IYO_003730",145.254678870295,1.82399082025926,0.228195761305049,7.99309684732037,1.3159067534346e-15,2.36985436059724e-14
"IYO_003735",47.9942640959776,0.909576292548171,0.324885640072952,2.79968142742144,0.00511530620239817,0.0112443716709313
"IYO_003740",191.846713772256,0.338870267524101,0.337679262933921,1.00352702910991,0.315606642378355,0.399278781799672
"IYO_003745",34.7363856600569,1.85819040604191,0.280048766166905,6.63523868173179,3.23977856331197e-11,3.26616844069077e-10
"IYO_003750",56.3260199458114,1.01214645301146,0.28283249063323,3.57860743207181,0.000345429872481449,0.00100821152444786
"IYO_003755",123.341052717048,1.28638277030553,0.293061664988136,4.38946107249342,1.13631916254081e-05,4.54605816265465e-05
"IYO_003760",200.416814575837,2.19330083857082,0.149971657684901,14.6247689225325,1.95232602331116e-48,2.41631499523426e-46
"IYO_003765",1.35907825601585,4.90876706972366,3.39156039467163,1.44734768027002,0.14779957131522,0.209592907445304
"IYO_003770",13.9335370008505,-0.914852763181294,0.728183742849563,-1.25634878856434,0.208989540248806,0.280959150986946
"IYO_003775",315.145904962659,-0.279112657258996,0.374173548506752,-0.745944384291397,0.45570101204803,0.543422055572651
"IYO_003780",135.026965293736,-2.37484058099863,0.49834356664662,-4.76546852401257,1.88415310413643e-06,8.81747273271246e-06
"IYO_003785",445.154356745429,-1.04568527456,0.403911330794845,-2.58889809429764,0.00962835833233869,0.0197281297707693
"IYO_003790",1507.0285069511,-1.14866112870666,0.474032525943491,-2.4231694363597,0.0153857487131521,0.0298628295843862
"IYO_003795",169.602573437917,-1.11122094261803,0.812095157725266,-1.36833834316983,0.171206194041943,0.237012831487453
"IYO_003800",16.0625667385335,-0.133162043816829,0.848479789949888,-0.156941915876032,0.875290625069512,0.910544388614221
"IYO_003805",1163.97181213434,-0.352888550039958,0.589763159247428,-0.598356381721545,0.549602163400438,0.632602080601605
"IYO_003810",754.065869901444,-0.674500999139085,0.586143767244646,-1.15074327636339,0.249837866980615,0.327026748925797
"IYO_003815",680.731265740402,0.0629736455546966,0.468982430171209,0.134277195697304,0.893183385120257,0.920682983747637
"IYO_003820",448.447282870189,-0.319734888088909,0.397857088058985,-0.803642558308542,0.421603437049585,0.509444784652563
"IYO_003825",780.786614399274,1.96573630466221,0.288860025256712,6.80515174405059,1.00942781424942e-11,1.08336560802378e-10
"IYO_003830",763.741111730858,0.684653914345567,0.324390116373168,2.11058808449627,0.034807732731292,0.0608220430453366
"IYO_003835",74.9083746508195,-1.26173009972414,0.301262709724116,-4.18813898633383,2.81251264343465e-05,0.000103743728895747
"IYO_003850",1143.61760651941,-0.529231752877641,0.13923027309728,-3.80112558213448,0.000144040271034728,0.000459365272263712
"IYO_003855",32.8741382971886,-1.60380485836619,0.398505295122063,-4.02455093570322,5.70841383329329e-05,0.00019788941161065
"IYO_003860",593.145778148875,1.50793067485309,0.325863563771009,4.62749089650521,3.70122495954568e-06,1.61879891651708e-05
"IYO_003865",312.411432480064,0.110206637167842,0.258818240517729,0.425807071972165,0.670248433350822,0.736868128940095
"IYO_003870",115.321856778845,0.804446824104423,0.262988225028399,3.05887012248383,0.00222173446164603,0.00534263305638484
"IYO_003875",33.0790304663526,-0.802234301850787,0.750300094663347,-1.06921791368125,0.284971488605769,0.366337933529228
"IYO_003880",199.859534286737,0.341278624238342,0.461678196569577,0.739213215556107,0.459777537222264,0.547680189805961
"IYO_003885",374.655735063386,-0.880174767817045,0.242789815895991,-3.62525406829298,0.00028867750293044,0.000859824390448729
"IYO_003890",405.102162339658,-0.31834529057028,0.305572670575534,-1.04179896052448,0.297504896185993,0.379847669252398
"IYO_003895",595.499992813723,-0.76218887728245,0.268031712197497,-2.84365186131721,0.0044599749992679,0.00999371131384491
"IYO_003900",97.6700564547247,-0.483646960302458,0.30236995076836,-1.59952058421629,0.109704978593629,0.164684867220422
