"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IYO_000005",87.1105635376895,-0.27399391078657,0.21691820370784,-1.26312087276734,0.206545743815782,0.269226479061109
"IYO_000010",71.0139462507395,-0.501081155039783,0.209840341252559,-2.38791622263278,0.0169442038383976,0.0298924723672246
"IYO_000015",55.9691889508462,-1.42685122389038,0.195608049158154,-7.29444023408637,2.99903316258653e-13,2.58200784116178e-12
"IYO_000020",185.29997417718,-0.529846557911712,0.171803422098482,-3.08402796312166,0.00204218399620453,0.00444484325277127
"IYO_000025",35.2213665205307,-0.343406603867681,0.174631381712427,-1.96646559455839,0.0492448528432811,0.0774398928797342
"IYO_000030",23.9510301789201,-0.18730744649512,0.29780780755552,-0.628954116524297,0.529379095546362,0.598714795196235
"IYO_000035",202.073628308511,-0.21990000715694,0.123627825955551,-1.77872582856875,0.0752847225185239,0.111860374025481
"IYO_000040",12.765606045753,2.10073969205389,0.188483737941526,11.1454691794452,7.53461285422688e-29,1.78257913868295e-27
"IYO_000045",38.5343292643629,-0.126902694613566,0.262668209545182,-0.483129248237926,0.629003967839679,0.691500395320539
"IYO_000050",9.91688243867599,2.00065788418599,0.274935030578273,7.27683874978751,3.41733316549325e-13,2.92483515046628e-12
"IYO_000055",11.8815623300456,0.969823437581678,0.255363451587145,3.7978161383471,0.000145976535888515,0.000392236121362492
"IYO_000060",11.8806941588969,0.483874237748429,0.216212292950042,2.23795895758912,0.0252237317028166,0.0427495977025022
"IYO_000065",34.2332373974862,0.416490115909981,0.147318409328843,2.82714236331655,0.00469654433264311,0.00947397833080457
"IYO_000070",7.41565059295199,0.689213444002697,0.261585425304811,2.6347547582194,0.00841980928309341,0.0160141470678443
"IYO_000075",4.80929916177664,-0.136058264543294,0.294254383703711,-0.462383135404003,0.643806591057225,0.704394967755016
"IYO_000080",23.6046617063274,-0.415910612502545,0.211963705959534,-1.96217843342457,0.0497417138893759,0.0780946249895246
"IYO_000085",13.7931534366869,0.904182765330146,0.229228381215331,3.94446255099965,7.99791504872566e-05,0.000224868915862721
"IYO_000090",14.8088881227476,0.506644444146463,0.307601925153333,1.64707826160032,0.0995419606793844,0.143074751677825
"IYO_000095",39.8670930748987,1.3055770434198,0.248956528351298,5.24419685663965,1.56964543544692e-07,6.96822001090851e-07
"IYO_000100",12.2002932336432,-0.248733108727248,0.327913562484584,-0.758532543889342,0.448132238154362,0.521208958045241
"IYO_000105",99.8185222246358,-0.619114054085429,0.291934878159076,-2.12072657432893,0.0339448188457225,0.0556974473307316
"IYO_000110",2.8264344509084,-0.837497611315914,0.43750723004085,-1.91424861993188,0.0555883960549994,0.0861008599125568
"IYO_000115",21.0887796289777,0.645386363948801,0.315056631806424,2.04847731739015,0.0405132524227662,0.0651165780448768
"IYO_000120",0.981380733468955,1.2447386929452,0.545065597785514,2.28364934056068,0.0223921475452147,0.0383689443908609
