"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"IYO_016110",-0.0447022350989985,-0.0491217607679302,0.0765483466300191,0.0199917091820475,-0.00915421089595235,0.0144014771226572,0.0316491416298411,-0.00717507089546221,-0.0753892170557686,0.0273333022611285,0.00707621384194216,-0.0282137364133299,-0.0934925732331097,-0.0172026916556673,-0.0285317639155812,0.0679436276702827,0.0408246274832218,0.00817217180843297,0.0184674327897658,-0.0414176588726051,-0.0958760169086676,0.0544380781133302,0.0218642563292253,-0.0206579845495202,0.0274994498058527,0.0343567526249071,0.0309531897190072,-0.00593382650558433,-0.0682026642272996,0.0484604246811218,-0.0665770003637135,-0.021703621473839,0.0322485886563905,0.031711226073439,0.0231569050008406,0.00416472786717339,0.093746297346146,0.024982332788832
"IYO_018775",-0.056859430747512,0.0154412794191041,0.0303344150447221,-0.0115093664438608,-0.0201778844253823,-0.0156053089433989,-0.0150770230410685,0.00569956447593777,0.0110673218072907,-0.0058122185225812,-0.0412778330690693,-0.0204220392847947,0.00967587253243946,0.0273471194910882,-0.00961915471769859,-0.0345432399615436,-0.0220445376132584,0.00723542902549329,-0.0369929227684443,0.0354094050174963,-0.0203832003239072,0.0390282691839552,-0.0085289595864131,0.00662180709706534,0.0130225341003513,-0.0160739573373011,-0.0257327868390788,-0.00900460381098178,0.0256085184948802,-0.019684946804822,0.0181757850902966,0.0390955091441168,-0.0134362192559772,0.000398539311796944,0.0279911568262009,-0.0176283609987674,-0.0247004442158667,0.00258251473889549
"IYO_022590",-0.0316696295184914,0.0653032711476795,-0.00837236432534971,0.13329909919111,0.0194781232949919,0.0109772216762168,-0.0707321982587318,-0.0222755089470752,-0.00895571222834607,-0.0281727357535244,-0.0270399833857577,-0.0139661187528059,0.0230113535340654,0.0706839560672552,0.147002632170393,0.0581719422358005,-0.0677644473675097,-0.0341711816076518,-0.0547708235006422,0.0733788741969173,0.00515899946650911,-0.0299067294053773,0.0128569921516747,-0.00860794901633388,-0.0192754913689235,0.0327336363938589,-0.0107005719924903,-0.016017427496437,-0.00878278942881784,-0.0395361282480823,0.100337854817067,0.0767895825724035,0.0392415451914138,0.0296160329810818,0.11538879373184,0.0110685787191383,0.035499964811748,0.0222803038141119
"IYO_015305",-0.0523933965415953,-0.0319596121797907,0.0414912639989678,0.00177801897132214,0.00271570017431952,0.0117265523770549,0.045726076089495,-0.0316692984338178,-0.00531315695553906,-0.047189133176504,0.00772292865608603,0.0512677490339743,-0.0604222990052019,-0.0277403062030528,-0.0415874847376233,0.0266258479555499,0.00282109545878479,-0.0366608051002491,0.0183931069482315,0.0597705908700418,0.0401376990002967,-0.1105692520855,0.016452664511561,-0.0470070364410268,0.0556118087630509,-0.000477674433456,0.0231299831432572,0.0218538394807724,0.00215078532897949,-0.0171809247059993,0.0516574733788482,-0.0646489767624548,-0.0695097482109432,-0.000863752221402466,0.0381361843060416,0.0134492569461939,0.061080271034642,0.0173611184100685
"IYO_009640",0.0307806694271828,-0.0705849406241818,-0.0358247083100889,0.0381841726335651,0.121898175086697,-0.0827538813502665,0.113563648359844,0.0806895667265252,-0.0399651405105038,-0.0187895671939759,0.0153901837687882,-0.0159562924164882,0.0337377384199107,-0.00179726604742997,-0.015523584196213,-0.0546136849995771,-0.018826543147495,0.01430333373431,0.0803465098242048,0.0116025617431893,0.00727225656408536,0.00325782788956403,0.0148994999729233,-0.0281197406275708,-0.0445509487117422,-0.0312479813584781,0.00301191736661553,0.00354086793022814,0.0174413610415769,-0.0326801909712524,-0.0108865856913344,0.000648513313048216,0.0251629228363568,-0.0393046872741429,-0.00302289005975732,0.0103193103330623,-0.0279201734743794,-0.0252010851834769
"IYO_016120",-0.0466360542431151,-0.0484307453045797,0.0682083689866195,0.0129869981532473,-0.00950164324287238,-0.00838788700128964,-0.000804154937238162,0.0123733663271949,-0.0634717380847744,0.0240581850556692,-0.0546891518914442,0.029669238731892,-0.00594696064006718,-0.00866871944578882,-0.0691611360239241,0.0272029304387861,-0.0582615646193557,0.00740180812224562,0.0465059168937769,0.00449406770081505,-0.0400681494571872,-0.000146124549835572,-0.0270000190849975,0.0534299554301772,-0.0617427327975183,0.0442138388334551,-0.0173982454294289,0.100532197900272,-0.0696424377751951,0.054802266636154,-0.0258958605317827,-0.0152083457481716,0.035940806111247,-0.089197959677736,0.130683383110265,0.0526019713425573,-0.0688301386490534,0.0242841532488741
"IYO_006450",-0.00672334510407619,-0.122836152661382,-0.0315307021208644,0.081199218163334,-0.0212452625894658,-0.0740991149039969,-0.0462634674396394,-0.0493947407353036,-0.02781216050788,-0.0791466070746552,0.0174939068517791,-0.00829396835862686,0.0305398350438753,0.085293401983641,0.00797073394436082,-0.0305097604570518,0.0633817146001682,-0.00261067348214672,0.0535616791487101,0.00331021504418604,0.0119576080760344,0.0579681276346848,-0.0120879315876098,-0.00271827707689633,0.00485576646550321,-0.0047507168880843,-0.0299860348786519,0.031375138874033,0.0118506138274756,0.0319083713430048,0.0178899874370813,0.000542840717262311,0.0154558046993475,-0.0237290919513553,0.0153147879565346,-0.00116527392540661,0.0179019134005809,-0.0557887001115466
"IYO_014650",-0.0534944717968403,0.00688427332478217,-0.0159122632902404,0.00136826473830892,-0.00968444047993645,-0.0654236687771754,-0.037173390718001,0.0352760404825682,0.0462445618796033,-0.00424803558087571,0.0887904970125537,-0.0502269506634973,-0.00471353327705653,-0.0772259223030242,0.0160411382648725,-0.0690077296779813,0.00034791313383275,0.0327792454721042,0.0101156702470334,-0.00544758620718934,-0.0396316060473373,-0.0543423283938069,-0.010267450864666,-0.0509077283066138,0.054136645990825,0.0251868404441558,0.0364396077485557,0.0624567901713518,0.0228457389352767,0.0467408830985952,0.0462764886795007,-0.0131211368446605,0.0851427375711815,0.0142846212651741,0.0170128852262357,0.0311130858631841,-0.00913350218299206,0.00461525555076028
"IYO_026915",-0.0444720137729771,0.0128797800633657,-0.0610989150711255,0.0172671347928833,-0.0944820041612026,-0.0901389890821104,0.0223205147934059,0.0332744205379399,-0.0273322888987642,0.0457498941681823,0.0156064633835159,-0.0829682055974959,-0.0157496733707502,0.012917300175988,-0.004923256458262,0.0836098632588269,0.0111331004027217,-0.0430052911729815,-0.0417564722096783,0.0409192854872418,0.0173461350465387,0.0104572032272154,-0.0382559418339372,-0.0134117156692776,0.0352005603248252,0.00541918346986946,-0.0146593124316225,0.054867217570399,0.0186864299774257,0.00618634267285392,0.040463180332219,-0.00625384610188102,-0.0232476647751193,0.029759751296319,-0.000632671786531595,-0.0131065142947759,0.0411439772706482,0.0105644140424241
"IYO_018545",-0.0510718405123872,0.0322153094727089,-0.0602548660784413,-0.0131704747196901,-0.00665352646027282,-0.00874249490117594,0.0276234223385251,0.022608840234107,-0.029176695170118,-0.0501317942082317,-0.0173737473595292,0.0378155605121508,-0.000985873719142786,-0.0118737444637384,-0.0707414333007759,-0.0172877366559217,0.0100712908090968,0.0232313161867298,0.031310533904451,-0.0481722913671612,0.014157995689341,0.0262959951156673,0.0275866095440374,-0.0270625054234135,0.0327602223382631,-0.032525760014464,0.0213446423519985,0.0180837057633105,-0.0485294260022204,0.0208842540614242,0.0541205780699148,0.0333183654156258,0.0376839386898329,-0.00885586219342067,-0.0312376149878527,0.0125955408021822,-0.0251337487652582,-0.0465631217639137
"IYO_015995",-0.055162664568581,-0.00179501774188332,0.0225312833942683,0.00746647174115952,-0.002390687748101,-0.029767962843416,0.0299722786654192,0.014343334548809,-0.00325285228020884,0.0620955239364441,-0.0108167518734735,0.0170425750723313,0.0180452895390342,-0.099662156266354,-0.0129755426736258,-0.0313391602088359,0.0228444398716646,-0.0456181340804564,-0.00800458484448799,0.0867039282305787,-0.0121464005515795,0.00634933143677215,0.0507166880757472,-0.0155779803870825,-0.0525987029303934,-0.0592592117459866,0.0322763135982843,-0.00715984545473314,-0.0329868339221988,-0.0141675890666472,-0.00709955158445597,-0.00148504595644466,0.0713477976896309,-0.0404738862271083,-0.00235815329876615,0.00200976656415782,0.0051961560465,0.00901394949773686
"IYO_000615",0.0313853024114077,-0.0977798480719773,-0.0626445730030354,0.0169659804998378,-0.0113307142733386,-0.00157943129357786,-0.0863265272129362,0.0372772973779627,-0.0213689965784018,0.0319177931395287,0.01352087343892,0.0782508462292904,-0.0121742059836509,-0.0253155794650773,-0.0391587982448435,0.0250500052386053,-0.0622959984388509,0.0348621954993997,0.0215407216578306,0.00296989956440082,-0.00780824936291099,-0.0732240364131847,0.00932922134841758,-0.0610631980694072,-0.0117060595562938,-0.0138186560648622,-0.0306402796185877,0.00615733527074156,0.0206430115897835,-0.0306107591950923,-0.0407088834218265,-0.0403939140627853,0.133444479302334,0.00677982780998817,-0.00164524693291039,0.0526140530793622,-0.0100457021706517,-0.0555317076583833
"IYO_003725",-0.0492112178496987,0.0246002910777618,-0.0521989216893387,-0.0217939435808182,0.0455707520683516,0.0268255126829965,-0.0496983385810134,0.0668746209932574,0.0161949778146917,0.0458051025003324,0.0134829824821375,-0.000484307870457966,-0.00593859409260608,0.0273031357819736,-0.104985738425911,0.0301678287417406,0.0344089117486688,-0.081675096825322,-0.0603634392332725,-0.00489696320396389,0.0244126699209804,-0.0185165088600723,0.0111401624349297,0.0627547650702138,0.0133491335692189,0.0110916573088321,0.0392548421251112,0.0243996486206078,-0.00934794140795401,0.0222197444611452,0.0279521932399268,-0.0466227009641065,0.000630740621907334,-0.021178917745865,-0.00156017395319337,0.0619661880036031,0.140866690628866,-0.00337172882361515
"IYO_010820",0.000309491767473364,0.0832486598767374,-0.00120211878717519,0.173157847878986,-0.0197308884659332,-0.00961772282450257,0.0348608149073743,-0.0247756716079016,-0.0153496726318979,-0.0169489964890022,-0.0120574685363932,0.0192321428938334,-0.00962695569227922,0.056696637215184,0.0393034816478226,-0.0542895413253989,0.0279149489099678,-0.0212160961531019,0.00844470978955752,-0.0223154536285402,0.077892463619757,-0.0667569421100482,-0.0412433163871397,-0.0641320070639951,-0.0262503473182241,-0.0579322303926033,0.000267754838763537,0.0185495848704473,-0.0695597148812939,0.0607706923863198,0.0411162033587722,-0.0595850984438812,-0.0352928584940587,0.0173955346039501,-0.00994292608353434,0.100239233124159,0.0558584414608802,-0.027663045567366
"IYO_009200",-0.0549884315281996,0.0165980272709133,-0.0231453317848411,-0.0120114209876201,0.0488987966511548,0.0314880408229176,-0.0351797162932636,0.0296937151434688,-0.0169209799725946,0.00161722946116333,-0.00519617292497862,0.0188401762321688,-0.0102403047711806,0.0492983246828402,0.0206013243476902,0.0219212805519732,0.00864710952101285,0.0661609774486345,0.00913370729414797,-0.0344976220626189,0.027463462693872,-0.0213718119306177,0.00141031067978919,0.0131485142877683,0.00807314549894685,-0.007143463414475,-0.0284772687248668,-0.0195388797909888,0.0114632399739741,0.0160355828537518,-0.010129033400842,-0.00383687803707326,0.000186366029993789,0.0253713394570138,0.0355326679980942,-0.0126463344145626,0.00514813273852475,0.0551026639252921
"IYO_003570",-0.0529511072476514,0.0162356565475931,0.0137998214031213,-0.0382655874691807,0.00927956291060574,0.0537426616103261,-0.0685778805161682,0.0485107595198713,-0.0204230696728991,0.0563360072224587,0.0138603220020953,0.0543637241827485,-0.0140609714526509,0.036812227625897,0.00546216269829045,-0.0223661379094059,0.00282637744652551,-0.00104966458823033,0.0100606616049845,-0.0106956620189542,-0.00762483127745952,2.05581937480591e-05,0.0192167594997878,0.0290197438032593,-0.0350287795276264,0.0110386757954492,-0.0123587003023817,-0.0872308775190432,0.0137607684680027,-0.00566895140327928,0.0260210878683792,-0.0549613425488992,-0.0240354552459254,-0.0181608265648016,0.0539239289973917,-0.0073433695389655,0.0443285646486448,0.0246042663026407
"IYO_006815",-0.0507871699499181,0.0347682189163705,-0.0472433569380512,-0.0212706704757786,0.0367841724588355,0.0587935302456034,-0.00723474890178842,-0.0150834015020174,0.00327799138682723,0.00721744408258109,-0.00320115908108338,0.00623203267877561,0.00286302450714964,0.00253357139635705,0.0514460458116315,-0.0521833317885881,-0.00196043818045069,0.00905514504072125,-0.0285807943080347,-0.0292694797942397,-0.0696103241957523,-0.0494298266978996,0.0252531447406834,-0.0350362369353698,0.0010032328066023,0.0111351561289526,0.0121661985104353,0.0668896794609648,-0.0156767733683388,-0.00479141529233763,-0.0879190155923461,0.00240417683328982,-0.0033685862588527,-0.0130175409987359,-0.000771011055224851,-0.00484089080264256,-0.0515907655311292,-0.0402269927263843
"IYO_005870",0.0430333394062501,-0.0350492720586305,-0.025651199662594,-0.00460184163194527,0.0608629774469995,-0.0611109647555746,0.140035317274923,0.08061211825349,0.00186579917998654,0.0583097986608502,0.0208275983100832,-0.0211680508146371,-0.0528019868964006,0.0438995117660744,-0.0373541904171559,0.0595348850547449,0.0208450642277693,0.0546611369618234,-0.0115674110090077,-0.0116575950382384,-0.0424955381961614,0.0168200090991219,0.0581314574597291,-0.00090221560929108,0.00591116043642225,-0.0317495026282629,0.0454485536917656,-0.0961129161749494,-0.0101070711624137,0.0258397237554665,-0.000208282489139349,-0.131837758174578,-0.0793565261866451,0.0180858824211796,-0.0463876126263644,0.0102662372935125,-0.0164316096953196,0.00146628212167069
"IYO_009645",0.0307304338194096,-0.0725635209147202,-0.0356221251257122,0.0288491747448703,0.0974909471537918,-0.0928388123675647,0.111052431018719,0.0710526100673976,-0.0631189800710356,-0.0102986545608674,-0.0181129334520189,-0.0438701745399338,0.0286714479849832,0.0543556506489279,-0.024100068907694,0.0071261490622468,-0.0569260665466541,-0.0775262422814915,0.0369908896363592,-0.0236582185417635,-0.0204129609170967,0.0270369344582814,0.0112838076890602,0.0363371169694259,-0.0143149244003685,0.00254096310914543,0.0408434871485788,-0.0380395508910112,-0.0168438264994032,-0.0517735212409907,0.0539602774958738,-0.0644685377116314,0.089590368883261,-0.0298254427672959,0.0218271262946916,-0.00687292752991447,0.00411425274481148,0.0422702206527692
"IYO_023405",-0.043578342836304,-0.0536156298372448,0.0450288949152253,-0.00694039956040728,0.00697001386469239,0.000239646355844353,-0.0687517328823712,0.116342031558547,0.0832525313264878,-0.0629224093457846,-0.0112991398618261,-0.030686419641661,-0.0123361775199237,-0.0484417296790905,-0.0163549122061973,-0.0532441819221732,-0.0490225050724843,0.063456195052565,-0.00525817740379636,-0.0179527463740211,-0.00138959527968749,-0.0276798139402483,0.0778331062755808,-0.0642015243213213,0.0585986871042645,0.0484108666514256,0.0266435258945776,0.0123887892869826,-0.0596777546398516,-0.0201884158412649,-0.00790215519413375,0.0959536944107715,-0.0478007120138052,0.0428111354387342,-0.00661987248208664,-0.0529547893014958,0.0147030257381202,-0.0451066871099713
"IYO_027390",-0.0466531275756736,0.0195074524037479,-0.0704063089507567,0.00924173302926587,-0.0483259270924056,-0.0222897352589581,0.016871836850268,0.0609046569720544,-0.0293285533237021,0.0178829218708005,-0.053002828651627,0.0137028659546561,-0.0152690600219066,-0.0285514865961046,-0.0263978169383249,-0.0850739071428289,0.0602736341495278,0.0227962677475087,-0.006290894731837,-0.00214751262091074,0.0402448064290078,0.0817723961221606,0.072601115337498,0.0627002852079172,0.0764620098166897,-0.0515554754855445,0.0613118022393775,-0.0679729099448092,-0.0371348610440535,-0.0229232419925101,-0.0276801176283887,0.000489786312436806,0.0264013975788966,0.0598972318809709,-0.0423201716146109,-0.00632465498472822,-0.00319719592351803,0.0228675257551173
"IYO_022595",-0.0129969714230999,0.0741471137169747,-0.000102878487098019,0.17015012133894,0.0107442502263828,0.0291009020215935,-0.0660421168062382,-0.0347468832201184,-0.0613180791360781,-0.0352984752101202,0.0115294779668993,-0.0235897854831174,-0.0266011049938004,-0.000881278303731444,0.0189879369212333,-0.0573387269842707,0.00882256793494141,-0.00423983531495358,-0.0145562183628764,-0.0233124324966356,-0.00738909067277469,0.0277360910844575,0.0879480611371164,-0.0459714325831258,0.0299749716749463,0.0375466997763012,0.0138753010771927,-0.00299098600994222,-0.0598654988974996,0.00136618602453818,-0.00915713689221671,0.037691641618674,0.01644182906433,-0.0547424457061557,0.0416268826350379,0.00322600152598162,0.0428766223024047,-0.0472584757845855
"IYO_024280",-0.052737938321391,-0.0165841610440096,-0.0287727812853704,0.0184174859097624,0.0154612901953326,-0.0262290218719716,-0.0143258448769856,-0.0455296698862871,0.057289119591301,-0.0250719874552374,0.00655657387398194,0.0122013373898622,-0.0220360492563146,-0.0623184778577798,0.0597811600886842,-0.0312754781903508,-0.00222627087886648,0.0187910695818399,0.0196791273288882,0.0539617441935249,0.0174185400301066,-0.0974225353018692,-0.0720025203360316,-0.060045691640672,0.0104575023125051,-0.0395187301230202,0.0676918472140566,-0.00471974431938931,-0.0277476373512993,0.0112882258984782,-0.00487256319939552,-0.0489098363565609,-0.0186239863127125,0.178006815516977,0.0774466683201722,0.197957435590224,-0.041900327825315,0.0210001654895252
"IYO_026675",-0.0492929490541328,-0.0253687608359762,0.0705968328878962,0.0187662534080344,0.0106400718354466,0.037708628333452,0.0026663638620364,-0.0175021336121754,-0.0353202621849679,-0.0204133852352346,-0.0100923757615771,-0.00683662675269297,0.00878692772452682,0.00119924723773435,-0.0145182862999623,0.0161680812832913,0.0133265143879017,0.00797810547402014,-0.0472157034748971,0.0389196472905489,-0.00431324876199276,-0.0111329358236717,0.0150939914052302,-0.0335121803064628,0.0833111146676795,0.0199037743607802,-0.0537234744803606,0.00312482449977167,-0.015129099598567,-0.0364756792681514,-0.0248235871181034,-0.0107168580364908,-0.061182768994673,0.032863344890766,-0.0134062351656022,-0.0202820159642627,-0.00254276585074464,-0.036184855762426
"IYO_012125",-0.0552837559787185,0.00213881642031607,0.00497064025092122,-0.0104927903084623,0.00976164482710115,0.0270232919928457,0.0107821662686272,0.0618285585995098,-0.0120261554689983,-0.0763949925928873,-0.0459988024684086,0.0110341424328744,0.00140745804907622,-0.00265945962631547,0.000529641593251568,0.0179170678173516,0.0340319876974558,-0.0218588143340029,0.0426332991903958,0.0263014596033831,0.0324456298760379,0.0170527179320234,0.0129718550536659,0.000196346245503313,-0.0541810400851348,0.00504296421171668,0.0377331965495144,0.00318892698101384,-0.0607007557716665,-0.00668693579875007,-0.0331901481983031,0.0546252394748479,0.0100914825202239,-0.0414668483807056,-0.0235220422886957,0.00119131004587793,-0.0196175677325194,-0.0529613733987323
"IYO_023070",-0.0517262152862196,-0.00487226528279255,-0.0201161305486322,0.00508660747981932,0.00141594991831839,-0.0338122835879429,0.0132088509541876,-0.0390524194351433,-0.0490570023748492,-0.0251112308553219,0.0657185220408761,0.0379821836626758,0.00783578815749599,-0.0776497242636145,-0.117858844111037,0.0668188364838534,-0.0318163034708956,-0.0173819627085847,0.0179689993378922,-0.0286026412941277,0.00799507736539002,0.0364530960408178,-0.00356494376159749,-0.121383513293198,-0.0459419912558329,-0.0943714726441968,-0.0812582831921257,-0.0279252606231308,-0.0366868256183352,0.134829754333977,-0.0219157841800791,0.0282687508213185,0.0266598625549455,0.0167431861032806,-0.0361388647857114,-0.0143784565261227,0.039608747893039,-0.0169305982742046
"IYO_005160",-0.0548420421031817,0.0072647872426686,-0.0262118186257684,-0.00914028573074327,0.0310362123533372,0.0508188051235279,-0.0124660296460893,0.0121825967601866,-0.0196972335619132,0.0265784053527952,0.0049973834240101,0.0103424921063233,0.0272875803050834,0.002466376336673,0.0385232152832566,-0.0514609685655946,0.0144425375014178,-0.0147119243322715,0.0214800165245246,-0.0273757437763578,0.0312256152159503,0.038534870644648,0.010143438960554,0.0124926637862731,0.0269498151807,-0.0248471154091251,0.0019998937629116,0.00233884514058222,0.0517313836539108,0.00911573127889006,0.00861668958377017,0.0013155272315893,-0.0140710001538549,0.0368820560643493,0.00218257937965803,0.0183469628798849,0.00553474215813342,0.0213873697310292
"IYO_009515",-0.045721079664699,-0.017548542398436,0.0436350047795886,0.0122976499588752,0.125562647043195,-0.0100496109145533,0.0620842871970701,-0.048195528868152,0.0487364216055812,-0.0163616129033924,0.0419373372330308,0.0179836754422457,0.0229452388640586,0.0259102123209362,0.0222569175824996,0.00249858739319768,0.0199062390767467,-0.0366264816688098,0.0237272467588004,0.0302513285831842,0.0296204073005792,0.0336794580548865,0.000670449998930522,0.00520553013448508,0.0212526906977345,0.0354103167325651,0.00261513613075502,-0.00178291827933484,0.0418532215125,-0.0261448130258553,0.0269691659601494,0.0166164238275666,-0.0230818204327643,-0.0031712344364394,-0.0251040675160028,-0.00819912112463779,0.0155105890579421,-0.0630878917815075
"IYO_015770",-0.0535041991833773,0.00257597601116892,-0.0208612680539018,0.000841085157780863,0.000430878053458835,-0.0150094924490062,-0.0319020029955388,0.0261348685772178,-0.0319158632638622,-0.013280283945395,0.0759807168492684,-0.00767780416687366,0.0161064549321057,-0.0612491210728564,0.0222099193471811,0.0309425010318287,-0.0549732400524709,-0.0153237106292382,0.0927080936568055,-0.0439330045827903,0.0146903194881206,0.0508072160203511,-0.0394542218749662,0.0761774938481292,0.0113931289696202,-0.0370903142590752,-0.0758172464236898,-0.0587551455124731,0.0260020597260887,-0.119885995187409,-0.0388326993906489,0.0257412632759498,0.0122529801757943,-0.0323505177001266,0.00810635726101983,0.0355128797841436,-0.0919857017255485,0.0107509841467311
"IYO_029855",-0.055817789476382,-0.00256031278031095,-0.00578733511788541,-0.012231398939468,0.0157311429884116,0.002258892795825,0.0363478856119858,-0.0367626000396811,0.0647813503167067,-0.0178250187341179,0.0132650366265274,-0.00346699312513542,-0.0271159103668213,-0.020053893320472,-0.0306234582869542,-0.03539298246789,-0.0371064564763493,0.00381915605561891,-0.00557432955406818,-0.00942552878469758,0.017829772647215,-0.0251920959298996,0.00462249645915319,-0.0131427054660121,-0.00929087553853221,-0.00854392625855707,-0.0293025912337421,0.0348640465085995,-0.00252365762159977,-0.0234893382753969,-0.0110552294472711,-0.0249678303273646,-0.0270663952463231,-0.0152648879833025,-0.0384694389125586,-0.0239621295348228,-0.00924481974760954,0.0291592164990053
"IYO_000170",-0.0520473173604961,-0.000481610666523445,-0.0187839230595143,0.000313478234657839,0.0246746262060443,-0.0592793015710567,-0.0255298266812674,-0.0148135831359929,0.0303167682538685,-0.00287467968281633,0.0478183232097174,-0.0358847132777846,-0.0120048100460437,0.0330730875782035,0.000559850111194728,0.141482642729646,-0.0351145434221947,-0.0301719839004214,0.0139270648761916,0.0296584409224144,0.0182789363699011,-0.114354950706373,0.0354484634303742,0.0107198907719451,0.00306713875982426,-0.0268803447459737,0.0361868813346926,0.0769801599657821,-0.0397090716813594,0.00560321595148468,-0.00306118678242817,-0.0450195340150417,0.0206824033866135,-0.161028916828,0.00930919627680829,0.0386317544768608,-0.0144400717747211,-0.0162481196970407
"IYO_006885",-0.0505654274093653,0.000762452359504259,-0.0534301236090095,-0.00398590328180832,0.0550968674088987,0.0666925625890105,-0.0255603157817733,-0.0110695321352995,-0.0133060833451608,0.00876547437704707,0.0213560592987289,0.000729729362822696,0.0167915522046111,0.00428008550220317,0.0189393868342521,-0.000749004741780905,-0.0114558821289708,0.0351537095911388,-0.0464376941307617,0.0418461928606625,0.0142187842765053,-0.0387061959626223,0.0410754011600094,-0.0116460047498038,-0.00183554423039525,0.0261183070214241,-0.0157602983201616,0.0392046547557458,0.00386508405369,0.036855529188619,-0.0156398415250316,-0.0286317240329647,-0.0250078395798465,0.0140787295976036,-0.023325655731996,-0.0524586253272657,-0.00209129602904524,0.0560921237777934
"IYO_024095",-0.042098910835959,-0.0718256617992394,0.0463388843346762,0.0264707785371013,-0.0499129896306087,0.00786912829421236,-0.0398473655017442,0.0731400968228048,0.0117200944504469,0.0153955168586317,-0.00524492830089592,-0.0619809434645085,-0.0185278183598207,0.0299305733039636,0.0612647643842847,0.0334070538240103,-0.00389312437518993,0.00164442977049665,-0.02074231341324,-0.0188910693206302,-0.0186021696768268,-0.00240052798004889,0.00292485424928202,0.0537995855864607,0.0909060616862268,-0.00314022674625872,-0.0299841205263994,-0.0241221950474891,0.0712815657359838,0.0339828097677651,0.0252934594121762,0.00928812048362949,0.00385428611120678,0.0523321089464764,0.00249658349979469,0.0267437406698037,-0.00235902598053594,0.0158346639692023
"IYO_014245",-0.0449422780007523,0.000794655867127975,-0.0173589905605269,-0.0134521343964738,0.0618209935997928,0.0506479399821935,-0.0289804677587123,-0.020086704144795,-0.00926021604067239,-0.0437205548466573,-0.124758393450048,-0.00563854618035833,-0.0247897956206204,0.0226232206279668,-0.0256314189132941,0.0702387681856128,0.0875194536458076,-0.00661306678876327,0.172070554513415,-0.0637473325999553,-0.0250256663701037,-0.129354463174218,0.024327552691639,0.131815157496376,0.00814476560443808,0.026527740139789,0.16281960941554,-0.00832259426123691,0.173163551528177,0.0168064200077759,-0.0937514153711957,-0.0639470785458324,-0.0706540091242673,-0.0146474315132404,-0.0644639024608912,0.00333159240119017,-0.0637750405678675,0.0214394528742988
"IYO_028555",0.0151340274160102,-0.130729840170021,0.0187967688468744,-0.0360918222401713,-0.0344215994685418,-0.0387377760629828,-0.083202374493719,-0.0250159178417807,0.0177715372334836,0.00560033622263442,-0.0516977935201858,-0.0208365611184736,0.013319661896709,-0.00478153699907061,-0.00202969744165902,-0.0245057376858354,-0.000837805086787691,-0.00982834648670116,-0.0158632269361389,-0.00646935688875417,-0.00654068611692613,-0.0120325537555413,0.0347473491576124,-0.0327954707504877,-0.0237922435735406,-0.00940201912651242,-0.00173395338652421,-0.0334601603610618,-0.014589050536477,0.00177039431612927,0.00889420178136059,0.0398578427527448,-0.0124162424401266,0.0162127085908828,-0.00367772795872404,-0.00670240880674712,-0.0290043486110716,-0.109070764067288
"IYO_020250",0.00898329618935356,-0.0704119859403926,-0.0727888823430334,0.0366470859255472,0.0562610048513985,-0.0586050464348972,-0.112756786245596,-0.0264131625129156,-0.093310628886304,-0.0657940614832585,-0.0929553323844876,0.0273037672344162,0.0533144915777103,-0.0697418490880784,-0.0188637680110663,-0.12286027464801,-0.0334827400606102,-0.132981860127629,0.166200922746946,-0.078900126058181,0.0622538487063937,-0.0516003310891134,-0.0285153741102825,0.119427552332412,0.0354098872850217,-0.0500589796808646,0.0669746070763133,0.0257540737236963,-0.0695192724114846,-0.0523999232488769,-0.144803712138629,-0.0466378648411606,0.0529971823650776,-0.054517046404358,0.00210768128211321,0.0128534240519152,-0.0195547256003475,0.0412652882514639
"IYO_012510",-0.0514274619939346,0.0274028599183247,-0.0265328483088752,-0.00276664914249809,0.0216221192243505,-0.00411286880281902,-0.00764522540328893,-0.0814506617418636,0.0619906257158375,-0.0469445558881651,0.0639386011056773,-0.00227514648163647,0.00100294110870346,-0.0462452082609577,-0.0478055389504569,-0.0502812618581713,-0.0243740703104905,-0.0365351720374367,0.0195132105103872,0.024350262427676,-0.040000886171593,0.0250508296907702,-0.0483784885465506,0.0296271664505693,0.0118583731204904,-0.0143607660709798,0.00680273366412284,0.0179575878517459,-0.0666845739789601,-0.00950115326234749,-0.0230878401439908,0.0337114798876398,0.00424812700440039,-0.0592326639220331,0.00363420874030554,0.0513929324096476,0.0286546282775532,-0.0447564013208171
