#Position (bp)	Coverage
4169243.5	89.22185550230581
4191361.5	103.59738674382855
4213479.5	82.76209422190071
4235597.5	87.29012568948367
4257715.5	84.21665611718961
4279833.5	114.47942851975766
4301951.5	84.53942490279411
4324069.5	90.63283298670765
4346187.5	83.46753775205715
4368305.5	96.26806221177321
4390423.5	88.02134008499864
4412541.5	80.28216836965368
4434659.5	82.71502848358803
4456777.5	78.00547065738313
4478895.5	76.13075323266118
4501013.5	90.22850167284565
4523131.5	89.5844560991048
4545249.5	87.0852699159056
4567367.5	94.43909937607378
4589485.5	79.83967809024324
4611603.5	119.96749254001266
4633721.5	85.58644542906231
4655839.5	76.04914549235916
4677957.5	88.32525544805137
4700075.5	90.65652409801972
4722193.5	83.30463875576453
4744311.5	102.36115381137535
4766429.5	80.71760557012388
4788547.5	89.12840220634777
4810665.5	91.15539379690749
4832783.5	76.31404286101818
4854901.5	89.82959580432227
4877019.5	82.28343430689935
4899137.5	87.91359978298219
4921255.5	86.85025770865359
4943373.5	125.86789040600416
4965491.5	96.93534677638122
4987609.5	87.82796817072068
5009727.5	116.00162763360159
5031845.5	113.85708472737137
5053963.5	92.50601320191699
5076081.5	79.55136088253911
5098199.5	76.71701781354552
5120317.5	144.75192151189077
5142435.5	76.49032462247943
5164553.5	90.07233927118185
5186671.5	91.24957048557735
5208789.5	87.4346685957139
5230907.5	97.45316032190976
5253025.5	75.5031648431142
5275143.5	91.00583235373904
5297261.5	95.99575006781807
5319379.5	109.24152274165837
5341497.5	75.51297585676825
5363615.5	123.48539650963016
5385733.5	105.77154353919884
5407851.5	93.82498417578442
5429969.5	121.78519757663442
5452087.5	82.25309702504747
5474205.5	83.3956053892757
5496323.5	91.65711185459807
5518441.5	89.18347047653495
5540559.5	74.57799077674292
5562677.5	110.38457365042048
5584795.5	84.83918075775387
5606913.5	90.18333484040149
5629031.5	88.98268378696085
5651149.5	91.58436567501582
5673267.5	95.82209060493716
5695385.5	111.8829008047744
5717503.5	88.2454561895289
5739621.5	85.36504204720137
5761739.5	87.41373541911565
5783857.5	96.3561804864816
5805975.5	95.94004882900805
5828093.5	92.72325707568496
5850211.5	97.96875847725835
5872329.5	83.58129125599059
5894447.5	78.2234831359074
5916565.5	81.31702685595442
5938683.5	101.79008047743919
5960801.5	75.88312686499684
5982919.5	83.16918347047654
6005037.5	98.14042861018176
6027155.5	86.10534406365856
6049273.5	88.6258703318564
6071391.5	98.59589474636043
6093509.5	89.46270006329686
6115627.5	85.90216113572656
6137745.5	84.77199565964374
6159863.5	78.9163125056515
6181981.5	97.40528076679628
6204099.5	102.6322904421738
6226217.5	98.76580160954879
6248335.5	103.11655665069175
6270453.5	77.81874491364499
6292571.5	98.69007143503029
6314689.5	120.72389004430781
6336807.5	93.53472285016728
6358925.5	73.10222443258884
6381043.5	92.95713898182476
6403161.5	101.69893299575007
6425279.5	82.0601772312144
6447397.5	91.39433945203002
6469515.5	83.9119269373361
6491633.5	75.74730988335293
6513751.5	93.02649425807034
6535869.5	90.82896283569943
6557987.5	94.50379781173704
6580105.5	97.34713807758386
6602223.5	81.40342707297224
6624341.5	83.10086807125418
6646459.5	84.57554932634054
6668577.5	109.04299665430871
6690695.5	85.10891581517316
6712813.5	74.90415046568405
6734931.5	80.81476625373
6757049.5	92.8517949181662
6779167.5	94.01573379148205
6801285.5	91.27823492178317
6823403.5	91.0996021340085
6845521.5	82.64431684600778
6867639.5	82.32593362871869
6889757.5	84.86205805226513
6911875.5	88.99190704403654
6933993.5	93.23700153720951
6956111.5	81.83059046930101
6978229.5	91.56519576815263
7000347.5	75.08979112035446
7022465.5	99.22845646080116
7044583.5	76.80251378967357
7066701.5	93.2840672755222
7088819.5	88.04173071706303
7110937.5	87.17478976399313
7133055.5	98.24608915815173
7155173.5	98.1338276516864
7177291.5	86.09702504747264
7199409.5	80.85667781897098
7221527.5	81.42101455827833
7243645.5	81.85649697079302
7265763.5	77.08070349941224
7287881.5	80.73121439551497
7309999.5	104.98281942309431
7332117.5	91.07609187087441
7354235.5	107.49068631883534
7376353.5	95.01048919432137
7398471.5	79.35997829821865
7420589.5	84.93810471109504
7442707.5	98.99380594990505
7464825.5	95.35111673749887
7486943.5	100.67230310154625
7509061.5	82.01537209512614
7531179.5	99.07794556469844
7553297.5	92.48408536033999
7575415.5	97.97522379962022
7597533.5	85.6286734786147
7619651.5	126.73433402658468
7641769.5	83.46247400307442
7663887.5	83.2757030472918
7686005.5	79.99819151822045
7708123.5	83.7199113843928
7730241.5	89.91409711547156
7752359.5	88.13631431413329
7774477.5	79.38674382855592
7796595.5	71.21828375079122
7818713.5	78.27818970973867
7840831.5	82.21150194411791
7862949.5	86.01048919432137
7885067.5	94.59150917804503
7907185.5	91.32127678813636
7929303.5	83.41477529613888
7951421.5	82.68026042137626
7973539.5	81.23532869156344
7995657.5	103.6458088434759
8017775.5	107.42481237001537
8039893.5	76.31901618591192
8062011.5	76.05669590378876
8084129.5	81.41007324351207
8106247.5	79.53422551767791
8128365.5	99.96319739578624
8150483.5	84.778867890406
8172601.5	92.46441812098743
8194719.5	79.82638574916358
8216837.5	107.28628266570215
8238955.5	86.39144588118275
8261073.5	88.85215661452212
8283191.5	98.60141061578804
8305309.5	85.67139886065648
8327427.5	96.93792386291707
8349545.5	91.09083099737771
8371663.5	97.81720770413239
8393781.5	76.63165747355096
8415899.5	88.78980920517226
8438017.5	104.71959490008138
8460135.5	103.40053350212497
8482253.5	141.938285559273
8504371.5	84.30653766163306
8526489.5	98.02771498327154
8548607.5	101.18952889049643
8570725.5	90.25427253820418
8592843.5	137.81811194502217
8614961.5	137.41057057600145
8637079.5	92.17691473008409
8659197.5	83.29708834433494
8681315.5	89.98399493625102
8703433.5	89.18111945022154
8725551.5	97.79686228411249
8747669.5	112.51057961841035
8769787.5	108.53336648883263
8791905.5	91.3872411610453
8814023.5	82.88547789131025
8835982.0	79.36162209275655
